txName: T1tttt
conditionDescription: None
condition: None
constraint: [[['t','t']],[['t','t']]]
figureUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS13012/Fig_7c.pdf
dataUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS13012/c_AccEffMap_T1tttt.tar
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
upperLimits: [[[[400.0*GeV, 0.0*GeV], [400.0*GeV, 0.0*GeV]], 2.4098*pb],
[[[450.0*GeV, 175.0*GeV], [450.0*GeV, 175.0*GeV]], 1.4031*pb],
[[[450.0*GeV, 200.0*GeV], [450.0*GeV, 200.0*GeV]], 1.5042*pb],
[[[450.0*GeV, 225.0*GeV], [450.0*GeV, 225.0*GeV]], 1.5332*pb],
[[[475.0*GeV, 0.0*GeV], [475.0*GeV, 0.0*GeV]], 0.32216*pb],
[[[475.0*GeV, 25.0*GeV], [475.0*GeV, 25.0*GeV]], 0.43294*pb],
[[[475.0*GeV, 50.0*GeV], [475.0*GeV, 50.0*GeV]], 0.54445*pb],
[[[475.0*GeV, 75.0*GeV], [475.0*GeV, 75.0*GeV]], 0.65931*pb],
[[[475.0*GeV, 100.0*GeV], [475.0*GeV, 100.0*GeV]], 0.76557*pb],
[[[475.0*GeV, 125.0*GeV], [475.0*GeV, 125.0*GeV]], 0.83446*pb],
[[[475.0*GeV, 150.0*GeV], [475.0*GeV, 150.0*GeV]], 0.85244*pb],
[[[475.0*GeV, 175.0*GeV], [475.0*GeV, 175.0*GeV]], 0.95217*pb],
[[[475.0*GeV, 200.0*GeV], [475.0*GeV, 200.0*GeV]], 1.0651*pb],
[[[475.0*GeV, 225.0*GeV], [475.0*GeV, 225.0*GeV]], 1.2173*pb],
[[[475.0*GeV, 250.0*GeV], [475.0*GeV, 250.0*GeV]], 1.3279*pb],
[[[500.0*GeV, 0.0*GeV], [500.0*GeV, 0.0*GeV]], 0.16914*pb],
[[[500.0*GeV, 25.0*GeV], [500.0*GeV, 25.0*GeV]], 0.25595*pb],
[[[500.0*GeV, 50.0*GeV], [500.0*GeV, 50.0*GeV]], 0.33349*pb],
[[[500.0*GeV, 75.0*GeV], [500.0*GeV, 75.0*GeV]], 0.38971*pb],
[[[500.0*GeV, 100.0*GeV], [500.0*GeV, 100.0*GeV]], 0.50024*pb],
[[[500.0*GeV, 125.0*GeV], [500.0*GeV, 125.0*GeV]], 0.59883*pb],
[[[500.0*GeV, 150.0*GeV], [500.0*GeV, 150.0*GeV]], 0.64173*pb],
[[[500.0*GeV, 175.0*GeV], [500.0*GeV, 175.0*GeV]], 0.68843*pb],
[[[500.0*GeV, 200.0*GeV], [500.0*GeV, 200.0*GeV]], 0.78844*pb],
[[[500.0*GeV, 225.0*GeV], [500.0*GeV, 225.0*GeV]], 0.94906*pb],
[[[500.0*GeV, 250.0*GeV], [500.0*GeV, 250.0*GeV]], 1.1238*pb],
[[[500.0*GeV, 275.0*GeV], [500.0*GeV, 275.0*GeV]], 1.2887*pb],
[[[525.0*GeV, 0.0*GeV], [525.0*GeV, 0.0*GeV]], 0.1315*pb],
[[[525.0*GeV, 25.0*GeV], [525.0*GeV, 25.0*GeV]], 0.16296*pb],
[[[525.0*GeV, 50.0*GeV], [525.0*GeV, 50.0*GeV]], 0.19263*pb],
[[[525.0*GeV, 75.0*GeV], [525.0*GeV, 75.0*GeV]], 0.23173*pb],
[[[525.0*GeV, 100.0*GeV], [525.0*GeV, 100.0*GeV]], 0.29413*pb],
[[[525.0*GeV, 125.0*GeV], [525.0*GeV, 125.0*GeV]], 0.38788*pb],
[[[525.0*GeV, 150.0*GeV], [525.0*GeV, 150.0*GeV]], 0.45427*pb],
[[[525.0*GeV, 175.0*GeV], [525.0*GeV, 175.0*GeV]], 0.5135*pb],
[[[525.0*GeV, 200.0*GeV], [525.0*GeV, 200.0*GeV]], 0.58192*pb],
[[[525.0*GeV, 225.0*GeV], [525.0*GeV, 225.0*GeV]], 0.7142*pb],
[[[525.0*GeV, 250.0*GeV], [525.0*GeV, 250.0*GeV]], 0.86678*pb],
[[[525.0*GeV, 275.0*GeV], [525.0*GeV, 275.0*GeV]], 1.0191*pb],
[[[525.0*GeV, 300.0*GeV], [525.0*GeV, 300.0*GeV]], 1.1575*pb],
[[[550.0*GeV, 0.0*GeV], [550.0*GeV, 0.0*GeV]], 0.086727*pb],
[[[550.0*GeV, 25.0*GeV], [550.0*GeV, 25.0*GeV]], 0.11276*pb],
[[[550.0*GeV, 50.0*GeV], [550.0*GeV, 50.0*GeV]], 0.13515*pb],
[[[550.0*GeV, 75.0*GeV], [550.0*GeV, 75.0*GeV]], 0.14898*pb],
[[[550.0*GeV, 100.0*GeV], [550.0*GeV, 100.0*GeV]], 0.18187*pb],
[[[550.0*GeV, 125.0*GeV], [550.0*GeV, 125.0*GeV]], 0.23272*pb],
[[[550.0*GeV, 150.0*GeV], [550.0*GeV, 150.0*GeV]], 0.30056*pb],
[[[550.0*GeV, 175.0*GeV], [550.0*GeV, 175.0*GeV]], 0.37359*pb],
[[[550.0*GeV, 200.0*GeV], [550.0*GeV, 200.0*GeV]], 0.44838*pb],
[[[550.0*GeV, 225.0*GeV], [550.0*GeV, 225.0*GeV]], 0.53718*pb],
[[[550.0*GeV, 250.0*GeV], [550.0*GeV, 250.0*GeV]], 0.64984*pb],
[[[550.0*GeV, 275.0*GeV], [550.0*GeV, 275.0*GeV]], 0.77054*pb],
[[[550.0*GeV, 300.0*GeV], [550.0*GeV, 300.0*GeV]], 0.89202*pb],
[[[550.0*GeV, 325.0*GeV], [550.0*GeV, 325.0*GeV]], 1.0377*pb],
[[[575.0*GeV, 0.0*GeV], [575.0*GeV, 0.0*GeV]], 0.076881*pb],
[[[575.0*GeV, 25.0*GeV], [575.0*GeV, 25.0*GeV]], 0.084279*pb],
[[[575.0*GeV, 50.0*GeV], [575.0*GeV, 50.0*GeV]], 0.092208*pb],
[[[575.0*GeV, 75.0*GeV], [575.0*GeV, 75.0*GeV]], 0.10383*pb],
[[[575.0*GeV, 100.0*GeV], [575.0*GeV, 100.0*GeV]], 0.12027*pb],
[[[575.0*GeV, 125.0*GeV], [575.0*GeV, 125.0*GeV]], 0.14724*pb],
[[[575.0*GeV, 150.0*GeV], [575.0*GeV, 150.0*GeV]], 0.18348*pb],
[[[575.0*GeV, 175.0*GeV], [575.0*GeV, 175.0*GeV]], 0.24644*pb],
[[[575.0*GeV, 200.0*GeV], [575.0*GeV, 200.0*GeV]], 0.32181*pb],
[[[575.0*GeV, 225.0*GeV], [575.0*GeV, 225.0*GeV]], 0.40881*pb],
[[[575.0*GeV, 250.0*GeV], [575.0*GeV, 250.0*GeV]], 0.49003*pb],
[[[575.0*GeV, 275.0*GeV], [575.0*GeV, 275.0*GeV]], 0.58463*pb],
[[[575.0*GeV, 300.0*GeV], [575.0*GeV, 300.0*GeV]], 0.68825*pb],
[[[575.0*GeV, 325.0*GeV], [575.0*GeV, 325.0*GeV]], 0.82605*pb],
[[[575.0*GeV, 350.0*GeV], [575.0*GeV, 350.0*GeV]], 1.007*pb],
[[[600.0*GeV, 0.0*GeV], [600.0*GeV, 0.0*GeV]], 0.05713*pb],
[[[600.0*GeV, 25.0*GeV], [600.0*GeV, 25.0*GeV]], 0.067056*pb],
[[[600.0*GeV, 50.0*GeV], [600.0*GeV, 50.0*GeV]], 0.073685*pb],
[[[600.0*GeV, 75.0*GeV], [600.0*GeV, 75.0*GeV]], 0.077042*pb],
[[[600.0*GeV, 100.0*GeV], [600.0*GeV, 100.0*GeV]], 0.088441*pb],
[[[600.0*GeV, 125.0*GeV], [600.0*GeV, 125.0*GeV]], 0.1031*pb],
[[[600.0*GeV, 150.0*GeV], [600.0*GeV, 150.0*GeV]], 0.12398*pb],
[[[600.0*GeV, 175.0*GeV], [600.0*GeV, 175.0*GeV]], 0.15903*pb],
[[[600.0*GeV, 200.0*GeV], [600.0*GeV, 200.0*GeV]], 0.21692*pb],
[[[600.0*GeV, 225.0*GeV], [600.0*GeV, 225.0*GeV]], 0.29035*pb],
[[[600.0*GeV, 250.0*GeV], [600.0*GeV, 250.0*GeV]], 0.36618*pb],
[[[600.0*GeV, 275.0*GeV], [600.0*GeV, 275.0*GeV]], 0.43773*pb],
[[[600.0*GeV, 300.0*GeV], [600.0*GeV, 300.0*GeV]], 0.52693*pb],
[[[600.0*GeV, 325.0*GeV], [600.0*GeV, 325.0*GeV]], 0.64304*pb],
[[[600.0*GeV, 350.0*GeV], [600.0*GeV, 350.0*GeV]], 0.80764*pb],
[[[600.0*GeV, 375.0*GeV], [600.0*GeV, 375.0*GeV]], 0.99138*pb],
[[[625.0*GeV, 0.0*GeV], [625.0*GeV, 0.0*GeV]], 0.051295*pb],
[[[625.0*GeV, 25.0*GeV], [625.0*GeV, 25.0*GeV]], 0.05511*pb],
[[[625.0*GeV, 50.0*GeV], [625.0*GeV, 50.0*GeV]], 0.058204*pb],
[[[625.0*GeV, 75.0*GeV], [625.0*GeV, 75.0*GeV]], 0.061529*pb],
[[[625.0*GeV, 100.0*GeV], [625.0*GeV, 100.0*GeV]], 0.067865*pb],
[[[625.0*GeV, 125.0*GeV], [625.0*GeV, 125.0*GeV]], 0.078119*pb],
[[[625.0*GeV, 150.0*GeV], [625.0*GeV, 150.0*GeV]], 0.090146*pb],
[[[625.0*GeV, 175.0*GeV], [625.0*GeV, 175.0*GeV]], 0.11081*pb],
[[[625.0*GeV, 200.0*GeV], [625.0*GeV, 200.0*GeV]], 0.1435*pb],
[[[625.0*GeV, 225.0*GeV], [625.0*GeV, 225.0*GeV]], 0.19638*pb],
[[[625.0*GeV, 250.0*GeV], [625.0*GeV, 250.0*GeV]], 0.25671*pb],
[[[625.0*GeV, 275.0*GeV], [625.0*GeV, 275.0*GeV]], 0.31821*pb],
[[[625.0*GeV, 300.0*GeV], [625.0*GeV, 300.0*GeV]], 0.38117*pb],
[[[625.0*GeV, 325.0*GeV], [625.0*GeV, 325.0*GeV]], 0.47414*pb],
[[[625.0*GeV, 350.0*GeV], [625.0*GeV, 350.0*GeV]], 0.60216*pb],
[[[625.0*GeV, 375.0*GeV], [625.0*GeV, 375.0*GeV]], 0.7633*pb],
[[[625.0*GeV, 400.0*GeV], [625.0*GeV, 400.0*GeV]], 0.90207*pb],
[[[650.0*GeV, 0.0*GeV], [650.0*GeV, 0.0*GeV]], 0.040895*pb],
[[[650.0*GeV, 25.0*GeV], [650.0*GeV, 25.0*GeV]], 0.046326*pb],
[[[650.0*GeV, 50.0*GeV], [650.0*GeV, 50.0*GeV]], 0.050015*pb],
[[[650.0*GeV, 75.0*GeV], [650.0*GeV, 75.0*GeV]], 0.051018*pb],
[[[650.0*GeV, 100.0*GeV], [650.0*GeV, 100.0*GeV]], 0.055354*pb],
[[[650.0*GeV, 125.0*GeV], [650.0*GeV, 125.0*GeV]], 0.061584*pb],
[[[650.0*GeV, 150.0*GeV], [650.0*GeV, 150.0*GeV]], 0.070996*pb],
[[[650.0*GeV, 175.0*GeV], [650.0*GeV, 175.0*GeV]], 0.083271*pb],
[[[650.0*GeV, 200.0*GeV], [650.0*GeV, 200.0*GeV]], 0.1026*pb],
[[[650.0*GeV, 225.0*GeV], [650.0*GeV, 225.0*GeV]], 0.13176*pb],
[[[650.0*GeV, 250.0*GeV], [650.0*GeV, 250.0*GeV]], 0.17483*pb],
[[[650.0*GeV, 275.0*GeV], [650.0*GeV, 275.0*GeV]], 0.22375*pb],
[[[650.0*GeV, 300.0*GeV], [650.0*GeV, 300.0*GeV]], 0.27654*pb],
[[[650.0*GeV, 325.0*GeV], [650.0*GeV, 325.0*GeV]], 0.34403*pb],
[[[650.0*GeV, 350.0*GeV], [650.0*GeV, 350.0*GeV]], 0.44072*pb],
[[[650.0*GeV, 375.0*GeV], [650.0*GeV, 375.0*GeV]], 0.56664*pb],
[[[650.0*GeV, 400.0*GeV], [650.0*GeV, 400.0*GeV]], 0.69562*pb],
[[[650.0*GeV, 425.0*GeV], [650.0*GeV, 425.0*GeV]], 0.82489*pb],
[[[675.0*GeV, 0.0*GeV], [675.0*GeV, 0.0*GeV]], 0.0358*pb],
[[[675.0*GeV, 25.0*GeV], [675.0*GeV, 25.0*GeV]], 0.03882*pb],
[[[675.0*GeV, 50.0*GeV], [675.0*GeV, 50.0*GeV]], 0.040962*pb],
[[[675.0*GeV, 75.0*GeV], [675.0*GeV, 75.0*GeV]], 0.042548*pb],
[[[675.0*GeV, 100.0*GeV], [675.0*GeV, 100.0*GeV]], 0.045398*pb],
[[[675.0*GeV, 125.0*GeV], [675.0*GeV, 125.0*GeV]], 0.049991*pb],
[[[675.0*GeV, 150.0*GeV], [675.0*GeV, 150.0*GeV]], 0.056296*pb],
[[[675.0*GeV, 175.0*GeV], [675.0*GeV, 175.0*GeV]], 0.065744*pb],
[[[675.0*GeV, 200.0*GeV], [675.0*GeV, 200.0*GeV]], 0.077331*pb],
[[[675.0*GeV, 225.0*GeV], [675.0*GeV, 225.0*GeV]], 0.094792*pb],
[[[675.0*GeV, 250.0*GeV], [675.0*GeV, 250.0*GeV]], 0.11958*pb],
[[[675.0*GeV, 275.0*GeV], [675.0*GeV, 275.0*GeV]], 0.15687*pb],
[[[675.0*GeV, 300.0*GeV], [675.0*GeV, 300.0*GeV]], 0.19894*pb],
[[[675.0*GeV, 325.0*GeV], [675.0*GeV, 325.0*GeV]], 0.25503*pb],
[[[675.0*GeV, 350.0*GeV], [675.0*GeV, 350.0*GeV]], 0.32549*pb],
[[[675.0*GeV, 375.0*GeV], [675.0*GeV, 375.0*GeV]], 0.42704*pb],
[[[675.0*GeV, 400.0*GeV], [675.0*GeV, 400.0*GeV]], 0.53789*pb],
[[[675.0*GeV, 425.0*GeV], [675.0*GeV, 425.0*GeV]], 0.66776*pb],
[[[675.0*GeV, 450.0*GeV], [675.0*GeV, 450.0*GeV]], 0.81651*pb],
[[[700.0*GeV, 0.0*GeV], [700.0*GeV, 0.0*GeV]], 0.029342*pb],
[[[700.0*GeV, 25.0*GeV], [700.0*GeV, 25.0*GeV]], 0.032984*pb],
[[[700.0*GeV, 50.0*GeV], [700.0*GeV, 50.0*GeV]], 0.034928*pb],
[[[700.0*GeV, 75.0*GeV], [700.0*GeV, 75.0*GeV]], 0.035595*pb],
[[[700.0*GeV, 100.0*GeV], [700.0*GeV, 100.0*GeV]], 0.037802*pb],
[[[700.0*GeV, 125.0*GeV], [700.0*GeV, 125.0*GeV]], 0.041172*pb],
[[[700.0*GeV, 150.0*GeV], [700.0*GeV, 150.0*GeV]], 0.045853*pb],
[[[700.0*GeV, 175.0*GeV], [700.0*GeV, 175.0*GeV]], 0.052245*pb],
[[[700.0*GeV, 200.0*GeV], [700.0*GeV, 200.0*GeV]], 0.060927*pb],
[[[700.0*GeV, 225.0*GeV], [700.0*GeV, 225.0*GeV]], 0.071796*pb],
[[[700.0*GeV, 250.0*GeV], [700.0*GeV, 250.0*GeV]], 0.087921*pb],
[[[700.0*GeV, 275.0*GeV], [700.0*GeV, 275.0*GeV]], 0.11188*pb],
[[[700.0*GeV, 300.0*GeV], [700.0*GeV, 300.0*GeV]], 0.14686*pb],
[[[700.0*GeV, 325.0*GeV], [700.0*GeV, 325.0*GeV]], 0.19222*pb],
[[[700.0*GeV, 350.0*GeV], [700.0*GeV, 350.0*GeV]], 0.25114*pb],
[[[700.0*GeV, 375.0*GeV], [700.0*GeV, 375.0*GeV]], 0.32666*pb],
[[[700.0*GeV, 400.0*GeV], [700.0*GeV, 400.0*GeV]], 0.42254*pb],
[[[700.0*GeV, 425.0*GeV], [700.0*GeV, 425.0*GeV]], 0.53436*pb],
[[[700.0*GeV, 450.0*GeV], [700.0*GeV, 450.0*GeV]], 0.67389*pb],
[[[700.0*GeV, 475.0*GeV], [700.0*GeV, 475.0*GeV]], 0.8383*pb],
[[[725.0*GeV, 0.0*GeV], [725.0*GeV, 0.0*GeV]], 0.025649*pb],
[[[725.0*GeV, 25.0*GeV], [725.0*GeV, 25.0*GeV]], 0.027528*pb],
[[[725.0*GeV, 50.0*GeV], [725.0*GeV, 50.0*GeV]], 0.028797*pb],
[[[725.0*GeV, 75.0*GeV], [725.0*GeV, 75.0*GeV]], 0.029282*pb],
[[[725.0*GeV, 100.0*GeV], [725.0*GeV, 100.0*GeV]], 0.031415*pb],
[[[725.0*GeV, 125.0*GeV], [725.0*GeV, 125.0*GeV]], 0.033766*pb],
[[[725.0*GeV, 150.0*GeV], [725.0*GeV, 150.0*GeV]], 0.03733*pb],
[[[725.0*GeV, 175.0*GeV], [725.0*GeV, 175.0*GeV]], 0.041354*pb],
[[[725.0*GeV, 200.0*GeV], [725.0*GeV, 200.0*GeV]], 0.047679*pb],
[[[725.0*GeV, 225.0*GeV], [725.0*GeV, 225.0*GeV]], 0.055574*pb],
[[[725.0*GeV, 250.0*GeV], [725.0*GeV, 250.0*GeV]], 0.066756*pb],
[[[725.0*GeV, 275.0*GeV], [725.0*GeV, 275.0*GeV]], 0.081708*pb],
[[[725.0*GeV, 300.0*GeV], [725.0*GeV, 300.0*GeV]], 0.10525*pb],
[[[725.0*GeV, 325.0*GeV], [725.0*GeV, 325.0*GeV]], 0.1392*pb],
[[[725.0*GeV, 350.0*GeV], [725.0*GeV, 350.0*GeV]], 0.18848*pb],
[[[725.0*GeV, 375.0*GeV], [725.0*GeV, 375.0*GeV]], 0.24582*pb],
[[[725.0*GeV, 400.0*GeV], [725.0*GeV, 400.0*GeV]], 0.3228*pb],
[[[725.0*GeV, 425.0*GeV], [725.0*GeV, 425.0*GeV]], 0.40805*pb],
[[[725.0*GeV, 450.0*GeV], [725.0*GeV, 450.0*GeV]], 0.52371*pb],
[[[725.0*GeV, 475.0*GeV], [725.0*GeV, 475.0*GeV]], 0.6531*pb],
[[[725.0*GeV, 500.0*GeV], [725.0*GeV, 500.0*GeV]], 0.81367*pb],
[[[750.0*GeV, 0.0*GeV], [750.0*GeV, 0.0*GeV]], 0.022649*pb],
[[[750.0*GeV, 25.0*GeV], [750.0*GeV, 25.0*GeV]], 0.02396*pb],
[[[750.0*GeV, 50.0*GeV], [750.0*GeV, 50.0*GeV]], 0.024803*pb],
[[[750.0*GeV, 75.0*GeV], [750.0*GeV, 75.0*GeV]], 0.025653*pb],
[[[750.0*GeV, 100.0*GeV], [750.0*GeV, 100.0*GeV]], 0.027099*pb],
[[[750.0*GeV, 125.0*GeV], [750.0*GeV, 125.0*GeV]], 0.029174*pb],
[[[750.0*GeV, 150.0*GeV], [750.0*GeV, 150.0*GeV]], 0.031589*pb],
[[[750.0*GeV, 175.0*GeV], [750.0*GeV, 175.0*GeV]], 0.034499*pb],
[[[750.0*GeV, 200.0*GeV], [750.0*GeV, 200.0*GeV]], 0.038743*pb],
[[[750.0*GeV, 225.0*GeV], [750.0*GeV, 225.0*GeV]], 0.044731*pb],
[[[750.0*GeV, 250.0*GeV], [750.0*GeV, 250.0*GeV]], 0.05312*pb],
[[[750.0*GeV, 275.0*GeV], [750.0*GeV, 275.0*GeV]], 0.063543*pb],
[[[750.0*GeV, 300.0*GeV], [750.0*GeV, 300.0*GeV]], 0.078746*pb],
[[[750.0*GeV, 325.0*GeV], [750.0*GeV, 325.0*GeV]], 0.10136*pb],
[[[750.0*GeV, 350.0*GeV], [750.0*GeV, 350.0*GeV]], 0.13745*pb],
[[[750.0*GeV, 375.0*GeV], [750.0*GeV, 375.0*GeV]], 0.18445*pb],
[[[750.0*GeV, 400.0*GeV], [750.0*GeV, 400.0*GeV]], 0.24353*pb],
[[[750.0*GeV, 425.0*GeV], [750.0*GeV, 425.0*GeV]], 0.3121*pb],
[[[750.0*GeV, 450.0*GeV], [750.0*GeV, 450.0*GeV]], 0.39694*pb],
[[[750.0*GeV, 475.0*GeV], [750.0*GeV, 475.0*GeV]], 0.50015*pb],
[[[750.0*GeV, 500.0*GeV], [750.0*GeV, 500.0*GeV]], 0.62414*pb],
[[[750.0*GeV, 525.0*GeV], [750.0*GeV, 525.0*GeV]], 0.77146*pb],
[[[775.0*GeV, 0.0*GeV], [775.0*GeV, 0.0*GeV]], 0.020546*pb],
[[[775.0*GeV, 25.0*GeV], [775.0*GeV, 25.0*GeV]], 0.021015*pb],
[[[775.0*GeV, 50.0*GeV], [775.0*GeV, 50.0*GeV]], 0.021472*pb],
[[[775.0*GeV, 75.0*GeV], [775.0*GeV, 75.0*GeV]], 0.022315*pb],
[[[775.0*GeV, 100.0*GeV], [775.0*GeV, 100.0*GeV]], 0.023651*pb],
[[[775.0*GeV, 125.0*GeV], [775.0*GeV, 125.0*GeV]], 0.025493*pb],
[[[775.0*GeV, 150.0*GeV], [775.0*GeV, 150.0*GeV]], 0.027406*pb],
[[[775.0*GeV, 175.0*GeV], [775.0*GeV, 175.0*GeV]], 0.029501*pb],
[[[775.0*GeV, 200.0*GeV], [775.0*GeV, 200.0*GeV]], 0.032386*pb],
[[[775.0*GeV, 225.0*GeV], [775.0*GeV, 225.0*GeV]], 0.036686*pb],
[[[775.0*GeV, 250.0*GeV], [775.0*GeV, 250.0*GeV]], 0.04288*pb],
[[[775.0*GeV, 275.0*GeV], [775.0*GeV, 275.0*GeV]], 0.05049*pb],
[[[775.0*GeV, 300.0*GeV], [775.0*GeV, 300.0*GeV]], 0.06063*pb],
[[[775.0*GeV, 325.0*GeV], [775.0*GeV, 325.0*GeV]], 0.075152*pb],
[[[775.0*GeV, 350.0*GeV], [775.0*GeV, 350.0*GeV]], 0.099631*pb],
[[[775.0*GeV, 375.0*GeV], [775.0*GeV, 375.0*GeV]], 0.13375*pb],
[[[775.0*GeV, 400.0*GeV], [775.0*GeV, 400.0*GeV]], 0.17892*pb],
[[[775.0*GeV, 425.0*GeV], [775.0*GeV, 425.0*GeV]], 0.23153*pb],
[[[775.0*GeV, 450.0*GeV], [775.0*GeV, 450.0*GeV]], 0.29869*pb],
[[[775.0*GeV, 475.0*GeV], [775.0*GeV, 475.0*GeV]], 0.38503*pb],
[[[775.0*GeV, 500.0*GeV], [775.0*GeV, 500.0*GeV]], 0.49054*pb],
[[[775.0*GeV, 525.0*GeV], [775.0*GeV, 525.0*GeV]], 0.61323*pb],
[[[775.0*GeV, 550.0*GeV], [775.0*GeV, 550.0*GeV]], 0.77896*pb],
[[[775.0*GeV, 575.0*GeV], [775.0*GeV, 575.0*GeV]], 0.99607*pb],
[[[800.0*GeV, 0.0*GeV], [800.0*GeV, 0.0*GeV]], 0.018567*pb],
[[[800.0*GeV, 25.0*GeV], [800.0*GeV, 25.0*GeV]], 0.01936*pb],
[[[800.0*GeV, 50.0*GeV], [800.0*GeV, 50.0*GeV]], 0.019758*pb],
[[[800.0*GeV, 75.0*GeV], [800.0*GeV, 75.0*GeV]], 0.020596*pb],
[[[800.0*GeV, 100.0*GeV], [800.0*GeV, 100.0*GeV]], 0.021353*pb],
[[[800.0*GeV, 125.0*GeV], [800.0*GeV, 125.0*GeV]], 0.023151*pb],
[[[800.0*GeV, 150.0*GeV], [800.0*GeV, 150.0*GeV]], 0.024752*pb],
[[[800.0*GeV, 175.0*GeV], [800.0*GeV, 175.0*GeV]], 0.026756*pb],
[[[800.0*GeV, 200.0*GeV], [800.0*GeV, 200.0*GeV]], 0.028606*pb],
[[[800.0*GeV, 225.0*GeV], [800.0*GeV, 225.0*GeV]], 0.031684*pb],
[[[800.0*GeV, 250.0*GeV], [800.0*GeV, 250.0*GeV]], 0.035865*pb],
[[[800.0*GeV, 275.0*GeV], [800.0*GeV, 275.0*GeV]], 0.041891*pb],
[[[800.0*GeV, 300.0*GeV], [800.0*GeV, 300.0*GeV]], 0.048805*pb],
[[[800.0*GeV, 325.0*GeV], [800.0*GeV, 325.0*GeV]], 0.059153*pb],
[[[800.0*GeV, 350.0*GeV], [800.0*GeV, 350.0*GeV]], 0.074504*pb],
[[[800.0*GeV, 375.0*GeV], [800.0*GeV, 375.0*GeV]], 0.099681*pb],
[[[800.0*GeV, 400.0*GeV], [800.0*GeV, 400.0*GeV]], 0.13087*pb],
[[[800.0*GeV, 425.0*GeV], [800.0*GeV, 425.0*GeV]], 0.17398*pb],
[[[800.0*GeV, 450.0*GeV], [800.0*GeV, 450.0*GeV]], 0.22443*pb],
[[[800.0*GeV, 475.0*GeV], [800.0*GeV, 475.0*GeV]], 0.29921*pb],
[[[800.0*GeV, 500.0*GeV], [800.0*GeV, 500.0*GeV]], 0.39106*pb],
[[[800.0*GeV, 525.0*GeV], [800.0*GeV, 525.0*GeV]], 0.50172*pb],
[[[800.0*GeV, 550.0*GeV], [800.0*GeV, 550.0*GeV]], 0.63132*pb],
[[[800.0*GeV, 575.0*GeV], [800.0*GeV, 575.0*GeV]], 0.78068*pb],
[[[800.0*GeV, 600.0*GeV], [800.0*GeV, 600.0*GeV]], 0.97023*pb],
[[[825.0*GeV, 0.0*GeV], [825.0*GeV, 0.0*GeV]], 0.016655*pb],
[[[825.0*GeV, 25.0*GeV], [825.0*GeV, 25.0*GeV]], 0.017238*pb],
