  0.493907E+00  0.000000E+00  0.688947E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.185788E+05 -0.266813E+06  0.621814E+02  0.965512E+00  0.122495E+03  0.334916E-01  0.154347E+02  0.998909E+00  0.256246E+04  0.337746E+01  0.620431E-02  0.490980E-01  0.939951E+00  0.119979E+03  0.971393E+00  0.192853E-01  0.819205E-02  0.237054E+03  0.821292E-02  0.136414E+00  0.102747E-01  0.233748E+03  0.843728E+03  0.102406E+04  0.918029E+03  0.200041E+03  0.190224E+03  0.177904E+02
  0.495231E+00  0.000000E+00  0.687110E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.135582E+05 -0.223640E+06  0.624905E+02  0.970060E+00  0.122292E+03  0.289385E-01  0.141384E+02  0.998904E+00  0.256244E+04  0.340868E+01  0.623720E-02  0.493447E-01  0.939648E+00  0.119981E+03  0.971358E+00  0.192787E-01  0.823328E-02  0.237053E+03  0.821608E-02  0.136374E+00  0.103219E-01  0.233733E+03  0.843728E+03  0.102406E+04  0.918039E+03  0.200070E+03  0.190226E+03  0.182131E+02
  0.489792E+00  0.000000E+00  0.688977E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.188146E+05 -0.358827E+06  0.626469E+02  0.965799E+00  0.122430E+03  0.332208E-01  0.188869E+02  0.998927E+00  0.256255E+04  0.332452E+01  0.610177E-02  0.483322E-01  0.940896E+00  0.119963E+03  0.971445E+00  0.193441E-01  0.806610E-02  0.237014E+03  0.824860E-02  0.136678E+00  0.101143E-01  0.233748E+03  0.843728E+03  0.102406E+04  0.918030E+03  0.200041E+03  0.190223E+03  0.182361E+02
  0.495755E+00  0.000000E+00  0.690783E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.234446E+05 -0.239568E+06  0.614705E+02  0.960485E+00  0.122766E+03  0.385104E-01  0.135906E+02  0.998901E+00  0.256241E+04  0.338713E+01  0.625093E-02  0.494444E-01  0.939523E+00  0.119991E+03  0.971386E+00  0.192465E-01  0.824829E-02  0.237086E+03  0.818210E-02  0.136250E+00  0.103518E-01  0.233762E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.200012E+03  0.190222E+03  0.169996E+02
  0.490962E+00  0.000000E+00  0.689510E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.202205E+05 -0.336604E+06  0.623755E+02  0.964309E+00  0.122517E+03  0.347056E-01  0.179757E+02  0.998922E+00  0.256252E+04  0.333544E+01  0.613093E-02  0.485497E-01  0.940627E+00  0.119969E+03  0.971435E+00  0.193238E-01  0.810169E-02  0.237029E+03  0.823413E-02  0.136590E+00  0.101612E-01  0.233752E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.200033E+03  0.190223E+03  0.179812E+02
  0.499615E+00  0.000000E+00  0.685997E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.104419E+05 -0.118368E+06  0.622568E+02  0.972435E+00  0.122232E+03  0.265458E-01  0.850089E+01  0.998884E+00  0.256234E+04  0.347436E+01  0.634754E-02  0.501672E-01  0.938634E+00  0.119996E+03  0.971291E+00  0.192232E-01  0.836893E-02  0.237088E+03  0.818651E-02  0.136117E+00  0.104914E-01  0.233725E+03  0.843728E+03  0.102406E+04  0.918045E+03  0.200088E+03  0.190228E+03  0.181041E+02
  0.483140E+00  0.000000E+00  0.690685E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.237892E+05 -0.521432E+06  0.629636E+02  0.961937E+00  0.122536E+03  0.371086E-01  0.233727E+02  0.998956E+00  0.256268E+04  0.322746E+01  0.593805E-02  0.471049E-01  0.942408E+00  0.119941E+03  0.971545E+00  0.194276E-01  0.786364E-02  0.236962E+03  0.829259E-02  0.137060E+00  0.986119E-02  0.233762E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200014E+03  0.190220E+03  0.184559E+02
  0.498978E+00  0.000000E+00  0.689553E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.200097E+05 -0.159303E+06  0.614254E+02  0.963476E+00  0.122659E+03  0.355066E-01  0.953238E+01  0.998887E+00  0.256234E+04  0.343819E+01  0.633197E-02  0.500490E-01  0.938778E+00  0.120001E+03  0.971333E+00  0.192084E-01  0.834809E-02  0.237109E+03  0.816359E-02  0.136071E+00  0.104755E-01  0.233753E+03  0.843728E+03  0.102406E+04  0.918026E+03  0.200031E+03  0.190224E+03  0.168205E+02
  0.493413E+00  0.000000E+00  0.690085E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.216750E+05 -0.286255E+06  0.619383E+02  0.962570E+00  0.122633E+03  0.364351E-01  0.158897E+02  0.998912E+00  0.256246E+04  0.336244E+01  0.619216E-02  0.490064E-01  0.940064E+00  0.119980E+03  0.971409E+00  0.192848E-01  0.817658E-02  0.237058E+03  0.820814E-02  0.136418E+00  0.102583E-01  0.233757E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200023E+03  0.190222E+03  0.175369E+02
  0.491149E+00  0.000000E+00  0.691409E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.253592E+05 -0.346468E+06  0.618420E+02  0.959228E+00  0.122769E+03  0.397861E-01  0.178251E+02  0.998921E+00  0.256251E+04  0.332350E+01  0.613591E-02  0.485853E-01  0.940582E+00  0.119974E+03  0.971450E+00  0.193084E-01  0.810689E-02  0.237045E+03  0.821735E-02  0.136531E+00  0.101732E-01  0.233767E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.200002E+03  0.190220E+03  0.175094E+02
  0.499986E+00  0.000000E+00  0.687022E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.131933E+05 -0.118022E+06  0.619651E+02  0.969892E+00  0.122359E+03  0.290876E-01  0.783739E+01  0.998883E+00  0.256233E+04  0.347111E+01  0.635709E-02  0.502376E-01  0.938546E+00  0.120000E+03  0.971296E+00  0.192109E-01  0.838008E-02  0.237100E+03  0.817498E-02  0.136068E+00  0.105087E-01  0.233733E+03  0.843728E+03  0.102406E+04  0.918038E+03  0.200072E+03  0.190227E+03  0.176168E+02
  0.500125E+00  0.000000E+00  0.687906E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.155603E+05 -0.121666E+06  0.617256E+02  0.967654E+00  0.122469E+03  0.313241E-01  0.757227E+01  0.998882E+00  0.256233E+04  0.346597E+01  0.636076E-02  0.502643E-01  0.938513E+00  0.120002E+03  0.971302E+00  0.192029E-01  0.838411E-02  0.237108E+03  0.816666E-02  0.136037E+00  0.105165E-01  0.233740E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200057E+03  0.190226E+03  0.172324E+02
  0.496033E+00  0.000000E+00  0.691340E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.249240E+05 -0.237572E+06  0.612801E+02  0.958946E+00  0.122846E+03  0.400478E-01  0.132899E+02  0.998900E+00  0.256240E+04  0.338643E+01  0.625801E-02  0.494968E-01  0.939458E+00  0.119993E+03  0.971387E+00  0.192388E-01  0.825668E-02  0.237093E+03  0.817523E-02  0.136218E+00  0.103641E-01  0.233767E+03  0.843728E+03  0.102406E+04  0.918021E+03  0.200003E+03  0.190221E+03  0.167967E+02
  0.499203E+00  0.000000E+00  0.687895E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.155595E+05 -0.141847E+06  0.618364E+02  0.967760E+00  0.122452E+03  0.312222E-01  0.918205E+01  0.998886E+00  0.256235E+04  0.345406E+01  0.633740E-02  0.500905E-01  0.938727E+00  0.119998E+03  0.971314E+00  0.192163E-01  0.835557E-02  0.237098E+03  0.817487E-02  0.136097E+00  0.104801E-01  0.233740E+03  0.843728E+03  0.102406E+04  0.918034E+03  0.200058E+03  0.190226E+03  0.173918E+02
  0.495416E+00  0.000000E+00  0.691332E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.249346E+05 -0.251150E+06  0.613563E+02  0.959026E+00  0.122834E+03  0.399704E-01  0.139473E+02  0.998903E+00  0.256242E+04  0.337857E+01  0.624251E-02  0.493812E-01  0.939601E+00  0.119990E+03  0.971395E+00  0.192477E-01  0.823770E-02  0.237087E+03  0.818070E-02  0.136258E+00  0.103399E-01  0.233767E+03  0.843728E+03  0.102406E+04  0.918021E+03  0.200003E+03  0.190221E+03  0.169047E+02
  0.492202E+00  0.000000E+00  0.691111E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.244996E+05 -0.320812E+06  0.618007E+02  0.959935E+00  0.122747E+03  0.390741E-01  0.169541E+02  0.998917E+00  0.256249E+04  0.333916E+01  0.616207E-02  0.487810E-01  0.940341E+00  0.119977E+03  0.971434E+00  0.192953E-01  0.813916E-02  0.237054E+03  0.821055E-02  0.136471E+00  0.102135E-01  0.233765E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.200007E+03  0.190221E+03  0.174407E+02
  0.480582E+00  0.000000E+00  0.689732E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.212725E+05 -0.572770E+06  0.634939E+02  0.964676E+00  0.122372E+03  0.343802E-01  0.248699E+02  0.998967E+00  0.256274E+04  0.320223E+01  0.587539E-02  0.466357E-01  0.942987E+00  0.119929E+03  0.971568E+00  0.194704E-01  0.778669E-02  0.236930E+03  0.832228E-02  0.137245E+00  0.976061E-02  0.233754E+03  0.843728E+03  0.102406E+04  0.918029E+03  0.200030E+03  0.190221E+03  0.188125E+02
  0.487041E+00  0.000000E+00  0.692134E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.275488E+05 -0.443815E+06  0.621227E+02  0.957652E+00  0.122795E+03  0.413774E-01  0.208663E+02  0.998939E+00  0.256259E+04  0.326600E+01  0.603423E-02  0.478242E-01  0.941521E+00  0.119959E+03  0.971509E+00  0.193623E-01  0.798151E-02  0.237011E+03  0.824729E-02  0.136777E+00  0.100154E-01  0.233773E+03  0.843728E+03  0.102406E+04  0.918021E+03  0.199991E+03  0.190219E+03  0.178403E+02
  0.490658E+00  0.000000E+00  0.689468E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.201197E+05 -0.343097E+06  0.624214E+02  0.964446E+00  0.122506E+03  0.345705E-01  0.182173E+02  0.998924E+00  0.256253E+04  0.333186E+01  0.612335E-02  0.484931E-01  0.940697E+00  0.119968E+03  0.971439E+00  0.193284E-01  0.809240E-02  0.237026E+03  0.823712E-02  0.136610E+00  0.101492E-01  0.233752E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.200033E+03  0.190223E+03  0.180245E+02
  0.490739E+00  0.000000E+00  0.688261E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.168283E+05 -0.332309E+06  0.627188E+02  0.967547E+00  0.122357E+03  0.314690E-01  0.181528E+02  0.998923E+00  0.256253E+04  0.334204E+01  0.612518E-02  0.485077E-01  0.940680E+00  0.119965E+03  0.971427E+00  0.193354E-01  0.809522E-02  0.237018E+03  0.824609E-02  0.136634E+00  0.101494E-01  0.233743E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200052E+03  0.190224E+03  0.183309E+02
  0.487291E+00  0.000000E+00  0.691795E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.266114E+05 -0.435717E+06  0.621877E+02  0.958554E+00  0.122754E+03  0.404751E-01  0.206949E+02  0.998938E+00  0.256259E+04  0.327167E+01  0.604033E-02  0.478702E-01  0.941464E+00  0.119959E+03  0.971503E+00  0.193610E-01  0.798918E-02  0.237011E+03  0.824782E-02  0.136769E+00  0.100242E-01  0.233770E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.199996E+03  0.190219E+03  0.178761E+02
  0.485461E+00  0.000000E+00  0.692726E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.292508E+05 -0.483731E+06  0.621421E+02  0.956187E+00  0.122849E+03  0.428485E-01  0.219186E+02  0.998946E+00  0.256262E+04  0.324172E+01  0.599538E-02  0.475327E-01  0.941880E+00  0.119954E+03  0.971534E+00  0.193809E-01  0.793339E-02  0.237000E+03  0.825628E-02  0.136863E+00  0.995569E-02  0.233778E+03  0.843729E+03  0.102406E+04  0.918020E+03  0.199982E+03  0.190218E+03  0.179025E+02
  0.488629E+00  0.000000E+00  0.692566E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.286299E+05 -0.411327E+06  0.618138E+02  0.956306E+00  0.122883E+03  0.427171E-01  0.197494E+02  0.998932E+00  0.256256E+04  0.328286E+01  0.607354E-02  0.481180E-01  0.941158E+00  0.119966E+03  0.971493E+00  0.193367E-01  0.802968E-02  0.237029E+03  0.823009E-02  0.136665E+00  0.100780E-01  0.233777E+03  0.843728E+03  0.102406E+04  0.918020E+03  0.199984E+03  0.190219E+03  0.175851E+02
  0.482339E+00  0.000000E+00  0.692143E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.278412E+05 -0.550187E+06  0.626661E+02  0.958098E+00  0.122714E+03  0.409507E-01  0.238521E+02  0.998959E+00  0.256269E+04  0.320678E+01  0.591874E-02  0.469586E-01  0.942588E+00  0.119941E+03  0.971568E+00  0.194293E-01  0.783913E-02  0.236965E+03  0.828786E-02  0.137076E+00  0.983396E-02  0.233773E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.199991E+03  0.190218E+03  0.182782E+02
  0.485231E+00  0.000000E+00  0.695462E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.366981E+05 -0.508730E+06  0.613654E+02  0.948521E+00  0.123235E+03  0.505148E-01  0.220672E+02  0.998947E+00  0.256262E+04  0.321885E+01  0.599020E-02  0.474914E-01  0.941929E+00  0.119959E+03  0.971562E+00  0.193661E-01  0.792573E-02  0.237018E+03  0.823665E-02  0.136813E+00  0.995345E-02  0.233799E+03  0.843729E+03  0.102406E+04  0.918020E+03  0.199938E+03  0.190215E+03  0.175503E+02
  0.475860E+00  0.000000E+00  0.691214E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.256305E+05 -0.691849E+06  0.636438E+02  0.961234E+00  0.122482E+03  0.378402E-01  0.274017E+02  0.998987E+00  0.256283E+04  0.313258E+01  0.576122E-02  0.457762E-01  0.944046E+00  0.119913E+03  0.971639E+00  0.195275E-01  0.764473E-02  0.236896E+03  0.835090E-02  0.137506E+00  0.958390E-02  0.233766E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200006E+03  0.190219E+03  0.188696E+02
  0.482943E+00  0.000000E+00  0.691805E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.268790E+05 -0.534030E+06  0.626885E+02  0.958955E+00  0.122680E+03  0.400914E-01  0.234915E+02  0.998957E+00  0.256268E+04  0.321681E+01  0.593344E-02  0.470692E-01  0.942452E+00  0.119942E+03  0.971557E+00  0.194229E-01  0.785743E-02  0.236968E+03  0.828535E-02  0.137046E+00  0.985636E-02  0.233771E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.199997E+03  0.190219E+03  0.182811E+02
  0.482446E+00  0.000000E+00  0.690556E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.234673E+05 -0.536263E+06  0.630757E+02  0.962344E+00  0.122508E+03  0.367038E-01  0.237890E+02  0.998959E+00  0.256270E+04  0.321967E+01  0.592105E-02  0.469775E-01  0.942565E+00  0.119938E+03  0.971552E+00  0.194384E-01  0.784271E-02  0.236954E+03  0.829961E-02  0.137107E+00  0.983418E-02  0.233761E+03  0.843728E+03  0.102406E+04  0.918026E+03  0.200016E+03  0.190220E+03  0.185326E+02
  0.484826E+00  0.000000E+00  0.694998E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.354692E+05 -0.514498E+06  0.615551E+02  0.949890E+00  0.123159E+03  0.491476E-01  0.223261E+02  0.998949E+00  0.256263E+04  0.321717E+01  0.598018E-02  0.474167E-01  0.942022E+00  0.119956E+03  0.971563E+00  0.193749E-01  0.791360E-02  0.237011E+03  0.824381E-02  0.136849E+00  0.993670E-02  0.233796E+03  0.843729E+03  0.102406E+04  0.918019E+03  0.199946E+03  0.190215E+03  0.176499E+02
  0.481665E+00  0.000000E+00  0.694939E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.355414E+05 -0.585635E+06  0.619505E+02  0.950402E+00  0.123092E+03  0.486482E-01  0.242478E+02  0.998962E+00  0.256270E+04  0.317817E+01  0.590278E-02  0.468361E-01  0.942737E+00  0.119944E+03  0.971602E+00  0.194203E-01  0.781815E-02  0.236980E+03  0.827152E-02  0.137052E+00  0.981480E-02  0.233795E+03  0.843729E+03  0.102406E+04  0.918020E+03  0.199947E+03  0.190215E+03  0.179721E+02
  0.472081E+00  0.000000E+00  0.694806E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.358924E+05 -0.804783E+06  0.631054E+02  0.951830E+00  0.122899E+03  0.472575E-01  0.292555E+02  0.999003E+00  0.256290E+04  0.306077E+01  0.567114E-02  0.450936E-01  0.944884E+00  0.119906E+03  0.971718E+00  0.195571E-01  0.753141E-02  0.236887E+03  0.835454E-02  0.137657E+00  0.944902E-02  0.233794E+03  0.843729E+03  0.102406E+04  0.918022E+03  0.199949E+03  0.190214E+03  0.186956E+02
  0.470803E+00  0.000000E+00  0.693455E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.322083E+05 -0.825018E+06  0.636203E+02  0.955705E+00  0.122691E+03  0.433874E-01  0.298535E+02  0.999008E+00  0.256293E+04  0.305445E+01  0.564031E-02  0.448628E-01  0.945169E+00  0.119899E+03  0.971721E+00  0.195841E-01  0.749371E-02  0.236865E+03  0.837612E-02  0.137769E+00  0.939753E-02  0.233784E+03  0.843729E+03  0.102406E+04  0.918022E+03  0.199971E+03  0.190215E+03  0.188910E+02
  0.467427E+00  0.000000E+00  0.700461E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.520443E+05 -0.952475E+06  0.619596E+02  0.936182E+00  0.123646E+03  0.629217E-01  0.313706E+02  0.999022E+00  0.256297E+04  0.296587E+01  0.556145E-02  0.442593E-01  0.945909E+00  0.119900E+03  0.971825E+00  0.195855E-01  0.739270E-02  0.236884E+03  0.834955E-02  0.137814E+00  0.928655E-02  0.233838E+03  0.843729E+03  0.102406E+04  0.918036E+03  0.199860E+03  0.190207E+03  0.187382E+02
  0.466488E+00  0.000000E+00  0.695429E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.380789E+05 -0.939795E+06  0.635662E+02  0.950715E+00  0.122885E+03  0.483938E-01  0.317780E+02  0.999026E+00  0.256301E+04  0.298835E+01  0.553821E-02  0.440896E-01  0.946121E+00  0.119886E+03  0.971791E+00  0.196318E-01  0.736588E-02  0.236839E+03  0.839697E-02  0.137989E+00  0.923981E-02  0.233799E+03  0.843729E+03  0.102406E+04  0.918023E+03  0.199940E+03  0.190212E+03  0.189555E+02
  0.463503E+00  0.000000E+00  0.700350E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.521745E+05 -0.104392E+07  0.624641E+02  0.937016E+00  0.123550E+03  0.621032E-01  0.330347E+02  0.999038E+00  0.256305E+04  0.291964E+01  0.546885E-02  0.435591E-01  0.946771E+00  0.119885E+03  0.971870E+00  0.196413E-01  0.727741E-02  0.236847E+03  0.838343E-02  0.138059E+00  0.913929E-02  0.233837E+03  0.843729E+03  0.102406E+04  0.918036E+03  0.199862E+03  0.190206E+03  0.189417E+02
  0.472013E+00  0.000000E+00  0.694508E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.350687E+05 -0.804267E+06  0.631961E+02  0.952666E+00  0.122856E+03  0.464216E-01  0.292876E+02  0.999003E+00  0.256290E+04  0.306200E+01  0.566945E-02  0.450813E-01  0.944900E+00  0.119906E+03  0.971716E+00  0.195600E-01  0.752946E-02  0.236884E+03  0.835747E-02  0.137668E+00  0.944576E-02  0.233792E+03  0.843729E+03  0.102406E+04  0.918022E+03  0.199954E+03  0.190214E+03  0.187248E+02
