txName: T1tttt
conditionDescription: None
condition: None
constraint: [[['t','t']],[['t','t']]]
figureUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS14011/T1ttttHybridNew0Lp1Lp2LXSEC.pdf
dataUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS14011/GluinoLimitsRazor2014.root;https://twiki.cern.ch/twiki/bin/view/CMSPublic/PhysicsResultsSUS14011
validated: True
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
upperLimits: [[[[400.0*GeV, 0.0*GeV], [400.0*GeV, 0.0*GeV]], 0.32086*pb],
[[[525.0*GeV, 25.0*GeV], [525.0*GeV, 25.0*GeV]], 0.167*pb],
[[[525.0*GeV, 50.0*GeV], [525.0*GeV, 50.0*GeV]], 0.1923*pb],
[[[525.0*GeV, 75.0*GeV], [525.0*GeV, 75.0*GeV]], 0.22426*pb],
[[[525.0*GeV, 100.0*GeV], [525.0*GeV, 100.0*GeV]], 0.26371*pb],
[[[525.0*GeV, 125.0*GeV], [525.0*GeV, 125.0*GeV]], 0.31121*pb],
[[[525.0*GeV, 150.0*GeV], [525.0*GeV, 150.0*GeV]], 0.36721*pb],
[[[525.0*GeV, 175.0*GeV], [525.0*GeV, 175.0*GeV]], 0.43055*pb],
[[[525.0*GeV, 200.0*GeV], [525.0*GeV, 200.0*GeV]], 0.49779*pb],
[[[525.0*GeV, 225.0*GeV], [525.0*GeV, 225.0*GeV]], 0.57035*pb],
[[[525.0*GeV, 250.0*GeV], [525.0*GeV, 250.0*GeV]], 0.6488*pb],
[[[525.0*GeV, 275.0*GeV], [525.0*GeV, 275.0*GeV]], 0.72821*pb],
[[[550.0*GeV, 0.0*GeV], [550.0*GeV, 0.0*GeV]], 0.12152*pb],
[[[550.0*GeV, 25.0*GeV], [550.0*GeV, 25.0*GeV]], 0.13783*pb],
[[[550.0*GeV, 50.0*GeV], [550.0*GeV, 50.0*GeV]], 0.15776*pb],
[[[550.0*GeV, 75.0*GeV], [550.0*GeV, 75.0*GeV]], 0.18277*pb],
[[[550.0*GeV, 100.0*GeV], [550.0*GeV, 100.0*GeV]], 0.21396*pb],
[[[550.0*GeV, 125.0*GeV], [550.0*GeV, 125.0*GeV]], 0.25195*pb],
[[[550.0*GeV, 150.0*GeV], [550.0*GeV, 150.0*GeV]], 0.29707*pb],
[[[550.0*GeV, 175.0*GeV], [550.0*GeV, 175.0*GeV]], 0.34947*pb],
[[[550.0*GeV, 200.0*GeV], [550.0*GeV, 200.0*GeV]], 0.40922*pb],
[[[550.0*GeV, 225.0*GeV], [550.0*GeV, 225.0*GeV]], 0.47663*pb],
[[[550.0*GeV, 250.0*GeV], [550.0*GeV, 250.0*GeV]], 0.55109*pb],
[[[550.0*GeV, 275.0*GeV], [550.0*GeV, 275.0*GeV]], 0.6289*pb],
[[[550.0*GeV, 300.0*GeV], [550.0*GeV, 300.0*GeV]], 0.70397*pb],
[[[575.0*GeV, 0.0*GeV], [575.0*GeV, 0.0*GeV]], 0.10016*pb],
[[[575.0*GeV, 25.0*GeV], [575.0*GeV, 25.0*GeV]], 0.11272*pb],
[[[575.0*GeV, 50.0*GeV], [575.0*GeV, 50.0*GeV]], 0.12795*pb],
[[[575.0*GeV, 75.0*GeV], [575.0*GeV, 75.0*GeV]], 0.14723*pb],
[[[575.0*GeV, 100.0*GeV], [575.0*GeV, 100.0*GeV]], 0.17181*pb],
[[[575.0*GeV, 125.0*GeV], [575.0*GeV, 125.0*GeV]], 0.20188*pb],
[[[575.0*GeV, 150.0*GeV], [575.0*GeV, 150.0*GeV]], 0.23768*pb],
[[[575.0*GeV, 175.0*GeV], [575.0*GeV, 175.0*GeV]], 0.28022*pb],
[[[575.0*GeV, 200.0*GeV], [575.0*GeV, 200.0*GeV]], 0.33138*pb],
[[[575.0*GeV, 225.0*GeV], [575.0*GeV, 225.0*GeV]], 0.39154*pb],
[[[575.0*GeV, 250.0*GeV], [575.0*GeV, 250.0*GeV]], 0.4606*pb],
[[[575.0*GeV, 275.0*GeV], [575.0*GeV, 275.0*GeV]], 0.53611*pb],
[[[575.0*GeV, 300.0*GeV], [575.0*GeV, 300.0*GeV]], 0.61104*pb],
[[[575.0*GeV, 325.0*GeV], [575.0*GeV, 325.0*GeV]], 0.68114*pb],
[[[600.0*GeV, 0.0*GeV], [600.0*GeV, 0.0*GeV]], 0.082316*pb],
[[[600.0*GeV, 25.0*GeV], [600.0*GeV, 25.0*GeV]], 0.091799*pb],
[[[600.0*GeV, 50.0*GeV], [600.0*GeV, 50.0*GeV]], 0.10318*pb],
[[[600.0*GeV, 75.0*GeV], [600.0*GeV, 75.0*GeV]], 0.11778*pb],
[[[600.0*GeV, 100.0*GeV], [600.0*GeV, 100.0*GeV]], 0.13729*pb],
[[[600.0*GeV, 125.0*GeV], [600.0*GeV, 125.0*GeV]], 0.16089*pb],
[[[600.0*GeV, 150.0*GeV], [600.0*GeV, 150.0*GeV]], 0.18894*pb],
[[[600.0*GeV, 175.0*GeV], [600.0*GeV, 175.0*GeV]], 0.22236*pb],
[[[600.0*GeV, 200.0*GeV], [600.0*GeV, 200.0*GeV]], 0.26517*pb],
[[[600.0*GeV, 225.0*GeV], [600.0*GeV, 225.0*GeV]], 0.31647*pb],
[[[600.0*GeV, 250.0*GeV], [600.0*GeV, 250.0*GeV]], 0.37734*pb],
[[[600.0*GeV, 275.0*GeV], [600.0*GeV, 275.0*GeV]], 0.44823*pb],
[[[600.0*GeV, 300.0*GeV], [600.0*GeV, 300.0*GeV]], 0.5182*pb],
[[[600.0*GeV, 325.0*GeV], [600.0*GeV, 325.0*GeV]], 0.58526*pb],
[[[600.0*GeV, 350.0*GeV], [600.0*GeV, 350.0*GeV]], 0.64899*pb],
[[[600.0*GeV, 375.0*GeV], [600.0*GeV, 375.0*GeV]], 1.2219*pb],
[[[625.0*GeV, 0.0*GeV], [625.0*GeV, 0.0*GeV]], 0.067649*pb],
[[[625.0*GeV, 25.0*GeV], [625.0*GeV, 25.0*GeV]], 0.074955*pb],
[[[625.0*GeV, 50.0*GeV], [625.0*GeV, 50.0*GeV]], 0.083858*pb],
[[[625.0*GeV, 75.0*GeV], [625.0*GeV, 75.0*GeV]], 0.095224*pb],
[[[625.0*GeV, 100.0*GeV], [625.0*GeV, 100.0*GeV]], 0.10988*pb],
[[[625.0*GeV, 125.0*GeV], [625.0*GeV, 125.0*GeV]], 0.12799*pb],
[[[625.0*GeV, 150.0*GeV], [625.0*GeV, 150.0*GeV]], 0.14994*pb],
[[[625.0*GeV, 175.0*GeV], [625.0*GeV, 175.0*GeV]], 0.17683*pb],
[[[625.0*GeV, 200.0*GeV], [625.0*GeV, 200.0*GeV]], 0.21048*pb],
[[[625.0*GeV, 225.0*GeV], [625.0*GeV, 225.0*GeV]], 0.25175*pb],
[[[625.0*GeV, 250.0*GeV], [625.0*GeV, 250.0*GeV]], 0.30121*pb],
[[[625.0*GeV, 275.0*GeV], [625.0*GeV, 275.0*GeV]], 0.35819*pb],
[[[625.0*GeV, 300.0*GeV], [625.0*GeV, 300.0*GeV]], 0.41874*pb],
[[[625.0*GeV, 325.0*GeV], [625.0*GeV, 325.0*GeV]], 0.47967*pb],
[[[625.0*GeV, 350.0*GeV], [625.0*GeV, 350.0*GeV]], 0.53845*pb],
[[[625.0*GeV, 375.0*GeV], [625.0*GeV, 375.0*GeV]], 0.59141*pb],
[[[650.0*GeV, 0.0*GeV], [650.0*GeV, 0.0*GeV]], 0.055599*pb],
[[[650.0*GeV, 25.0*GeV], [650.0*GeV, 25.0*GeV]], 0.061178*pb],
[[[650.0*GeV, 50.0*GeV], [650.0*GeV, 50.0*GeV]], 0.068035*pb],
[[[650.0*GeV, 75.0*GeV], [650.0*GeV, 75.0*GeV]], 0.076748*pb],
[[[650.0*GeV, 100.0*GeV], [650.0*GeV, 100.0*GeV]], 0.087856*pb],
[[[650.0*GeV, 125.0*GeV], [650.0*GeV, 125.0*GeV]], 0.10166*pb],
[[[650.0*GeV, 150.0*GeV], [650.0*GeV, 150.0*GeV]], 0.11856*pb],
[[[650.0*GeV, 175.0*GeV], [650.0*GeV, 175.0*GeV]], 0.13944*pb],
[[[650.0*GeV, 200.0*GeV], [650.0*GeV, 200.0*GeV]], 0.16552*pb],
[[[650.0*GeV, 225.0*GeV], [650.0*GeV, 225.0*GeV]], 0.19764*pb],
[[[650.0*GeV, 250.0*GeV], [650.0*GeV, 250.0*GeV]], 0.23623*pb],
[[[650.0*GeV, 275.0*GeV], [650.0*GeV, 275.0*GeV]], 0.28119*pb],
[[[650.0*GeV, 300.0*GeV], [650.0*GeV, 300.0*GeV]], 0.33134*pb],
[[[650.0*GeV, 325.0*GeV], [650.0*GeV, 325.0*GeV]], 0.38431*pb],
[[[650.0*GeV, 350.0*GeV], [650.0*GeV, 350.0*GeV]], 0.4372*pb],
[[[650.0*GeV, 375.0*GeV], [650.0*GeV, 375.0*GeV]], 0.48763*pb],
[[[650.0*GeV, 400.0*GeV], [650.0*GeV, 400.0*GeV]], 0.53547*pb],
[[[675.0*GeV, 0.0*GeV], [675.0*GeV, 0.0*GeV]], 0.045724*pb],
[[[675.0*GeV, 25.0*GeV], [675.0*GeV, 25.0*GeV]], 0.049904*pb],
[[[675.0*GeV, 50.0*GeV], [675.0*GeV, 50.0*GeV]], 0.055038*pb],
[[[675.0*GeV, 75.0*GeV], [675.0*GeV, 75.0*GeV]], 0.061619*pb],
[[[675.0*GeV, 100.0*GeV], [675.0*GeV, 100.0*GeV]], 0.070138*pb],
[[[675.0*GeV, 125.0*GeV], [675.0*GeV, 125.0*GeV]], 0.080656*pb],
[[[675.0*GeV, 150.0*GeV], [675.0*GeV, 150.0*GeV]], 0.093389*pb],
[[[675.0*GeV, 175.0*GeV], [675.0*GeV, 175.0*GeV]], 0.10911*pb],
[[[675.0*GeV, 200.0*GeV], [675.0*GeV, 200.0*GeV]], 0.12911*pb],
[[[675.0*GeV, 225.0*GeV], [675.0*GeV, 225.0*GeV]], 0.15379*pb],
[[[675.0*GeV, 250.0*GeV], [675.0*GeV, 250.0*GeV]], 0.18342*pb],
[[[675.0*GeV, 275.0*GeV], [675.0*GeV, 275.0*GeV]], 0.21853*pb],
[[[675.0*GeV, 300.0*GeV], [675.0*GeV, 300.0*GeV]], 0.25966*pb],
[[[675.0*GeV, 325.0*GeV], [675.0*GeV, 325.0*GeV]], 0.30496*pb],
[[[675.0*GeV, 350.0*GeV], [675.0*GeV, 350.0*GeV]], 0.35151*pb],
[[[675.0*GeV, 375.0*GeV], [675.0*GeV, 375.0*GeV]], 0.39746*pb],
[[[675.0*GeV, 400.0*GeV], [675.0*GeV, 400.0*GeV]], 0.44291*pb],
[[[675.0*GeV, 425.0*GeV], [675.0*GeV, 425.0*GeV]], 0.49068*pb],
[[[700.0*GeV, 0.0*GeV], [700.0*GeV, 0.0*GeV]], 0.03775*pb],
[[[700.0*GeV, 25.0*GeV], [700.0*GeV, 25.0*GeV]], 0.040903*pb],
[[[700.0*GeV, 50.0*GeV], [700.0*GeV, 50.0*GeV]], 0.044665*pb],
[[[700.0*GeV, 75.0*GeV], [700.0*GeV, 75.0*GeV]], 0.049537*pb],
[[[700.0*GeV, 100.0*GeV], [700.0*GeV, 100.0*GeV]], 0.056187*pb],
[[[700.0*GeV, 125.0*GeV], [700.0*GeV, 125.0*GeV]], 0.064164*pb],
[[[700.0*GeV, 150.0*GeV], [700.0*GeV, 150.0*GeV]], 0.073636*pb],
[[[700.0*GeV, 175.0*GeV], [700.0*GeV, 175.0*GeV]], 0.085052*pb],
[[[700.0*GeV, 200.0*GeV], [700.0*GeV, 200.0*GeV]], 0.10046*pb],
[[[700.0*GeV, 225.0*GeV], [700.0*GeV, 225.0*GeV]], 0.11923*pb],
[[[700.0*GeV, 250.0*GeV], [700.0*GeV, 250.0*GeV]], 0.14169*pb],
[[[700.0*GeV, 275.0*GeV], [700.0*GeV, 275.0*GeV]], 0.16844*pb],
[[[700.0*GeV, 300.0*GeV], [700.0*GeV, 300.0*GeV]], 0.20196*pb],
[[[700.0*GeV, 325.0*GeV], [700.0*GeV, 325.0*GeV]], 0.24001*pb],
[[[700.0*GeV, 350.0*GeV], [700.0*GeV, 350.0*GeV]], 0.27985*pb],
[[[700.0*GeV, 375.0*GeV], [700.0*GeV, 375.0*GeV]], 0.32051*pb],
[[[700.0*GeV, 400.0*GeV], [700.0*GeV, 400.0*GeV]], 0.36168*pb],
[[[700.0*GeV, 425.0*GeV], [700.0*GeV, 425.0*GeV]], 0.40683*pb],
[[[700.0*GeV, 450.0*GeV], [700.0*GeV, 450.0*GeV]], 0.46085*pb],
[[[700.0*GeV, 475.0*GeV], [700.0*GeV, 475.0*GeV]], 0.64255*pb],
[[[725.0*GeV, 0.0*GeV], [725.0*GeV, 0.0*GeV]], 0.031606*pb],
[[[725.0*GeV, 25.0*GeV], [725.0*GeV, 25.0*GeV]], 0.033991*pb],
[[[725.0*GeV, 50.0*GeV], [725.0*GeV, 50.0*GeV]], 0.036909*pb],
[[[725.0*GeV, 75.0*GeV], [725.0*GeV, 75.0*GeV]], 0.040638*pb],
[[[725.0*GeV, 100.0*GeV], [725.0*GeV, 100.0*GeV]], 0.045453*pb],
[[[725.0*GeV, 125.0*GeV], [725.0*GeV, 125.0*GeV]], 0.051364*pb],
[[[725.0*GeV, 150.0*GeV], [725.0*GeV, 150.0*GeV]], 0.05849*pb],
[[[725.0*GeV, 175.0*GeV], [725.0*GeV, 175.0*GeV]], 0.067286*pb],
[[[725.0*GeV, 200.0*GeV], [725.0*GeV, 200.0*GeV]], 0.078516*pb],
[[[725.0*GeV, 225.0*GeV], [725.0*GeV, 225.0*GeV]], 0.092447*pb],
[[[725.0*GeV, 250.0*GeV], [725.0*GeV, 250.0*GeV]], 0.10939*pb],
[[[725.0*GeV, 275.0*GeV], [725.0*GeV, 275.0*GeV]], 0.13006*pb],
[[[725.0*GeV, 300.0*GeV], [725.0*GeV, 300.0*GeV]], 0.15539*pb],
[[[725.0*GeV, 325.0*GeV], [725.0*GeV, 325.0*GeV]], 0.18503*pb],
[[[725.0*GeV, 350.0*GeV], [725.0*GeV, 350.0*GeV]], 0.21796*pb],
[[[725.0*GeV, 375.0*GeV], [725.0*GeV, 375.0*GeV]], 0.25366*pb],
[[[725.0*GeV, 400.0*GeV], [725.0*GeV, 400.0*GeV]], 0.29251*pb],
[[[725.0*GeV, 425.0*GeV], [725.0*GeV, 425.0*GeV]], 0.3363*pb],
[[[725.0*GeV, 450.0*GeV], [725.0*GeV, 450.0*GeV]], 0.38669*pb],
[[[725.0*GeV, 475.0*GeV], [725.0*GeV, 475.0*GeV]], 0.44202*pb],
[[[750.0*GeV, 0.0*GeV], [750.0*GeV, 0.0*GeV]], 0.026613*pb],
[[[750.0*GeV, 25.0*GeV], [750.0*GeV, 25.0*GeV]], 0.028446*pb],
[[[750.0*GeV, 50.0*GeV], [750.0*GeV, 50.0*GeV]], 0.030676*pb],
[[[750.0*GeV, 75.0*GeV], [750.0*GeV, 75.0*GeV]], 0.033472*pb],
[[[750.0*GeV, 100.0*GeV], [750.0*GeV, 100.0*GeV]], 0.036988*pb],
[[[750.0*GeV, 125.0*GeV], [750.0*GeV, 125.0*GeV]], 0.041329*pb],
[[[750.0*GeV, 150.0*GeV], [750.0*GeV, 150.0*GeV]], 0.04664*pb],
[[[750.0*GeV, 175.0*GeV], [750.0*GeV, 175.0*GeV]], 0.053215*pb],
[[[750.0*GeV, 200.0*GeV], [750.0*GeV, 200.0*GeV]], 0.061447*pb],
[[[750.0*GeV, 225.0*GeV], [750.0*GeV, 225.0*GeV]], 0.071677*pb],
[[[750.0*GeV, 250.0*GeV], [750.0*GeV, 250.0*GeV]], 0.084285*pb],
[[[750.0*GeV, 275.0*GeV], [750.0*GeV, 275.0*GeV]], 0.099829*pb],
[[[750.0*GeV, 300.0*GeV], [750.0*GeV, 300.0*GeV]], 0.11891*pb],
[[[750.0*GeV, 325.0*GeV], [750.0*GeV, 325.0*GeV]], 0.14179*pb],
[[[750.0*GeV, 350.0*GeV], [750.0*GeV, 350.0*GeV]], 0.16845*pb],
[[[750.0*GeV, 375.0*GeV], [750.0*GeV, 375.0*GeV]], 0.19905*pb],
[[[750.0*GeV, 400.0*GeV], [750.0*GeV, 400.0*GeV]], 0.23418*pb],
[[[750.0*GeV, 425.0*GeV], [750.0*GeV, 425.0*GeV]], 0.2748*pb],
[[[750.0*GeV, 450.0*GeV], [750.0*GeV, 450.0*GeV]], 0.32149*pb],
[[[750.0*GeV, 475.0*GeV], [750.0*GeV, 475.0*GeV]], 0.37355*pb],
[[[750.0*GeV, 500.0*GeV], [750.0*GeV, 500.0*GeV]], 0.42966*pb],
[[[775.0*GeV, 0.0*GeV], [775.0*GeV, 0.0*GeV]], 0.022499*pb],
[[[775.0*GeV, 25.0*GeV], [775.0*GeV, 25.0*GeV]], 0.023886*pb],
[[[775.0*GeV, 50.0*GeV], [775.0*GeV, 50.0*GeV]], 0.025547*pb],
[[[775.0*GeV, 75.0*GeV], [775.0*GeV, 75.0*GeV]], 0.027605*pb],
[[[775.0*GeV, 100.0*GeV], [775.0*GeV, 100.0*GeV]], 0.030182*pb],
[[[775.0*GeV, 125.0*GeV], [775.0*GeV, 125.0*GeV]], 0.03336*pb],
[[[775.0*GeV, 150.0*GeV], [775.0*GeV, 150.0*GeV]], 0.037248*pb],
[[[775.0*GeV, 175.0*GeV], [775.0*GeV, 175.0*GeV]], 0.042059*pb],
[[[775.0*GeV, 200.0*GeV], [775.0*GeV, 200.0*GeV]], 0.048076*pb],
[[[775.0*GeV, 225.0*GeV], [775.0*GeV, 225.0*GeV]], 0.055552*pb],
[[[775.0*GeV, 250.0*GeV], [775.0*GeV, 250.0*GeV]], 0.064794*pb],
[[[775.0*GeV, 275.0*GeV], [775.0*GeV, 275.0*GeV]], 0.076306*pb],
[[[775.0*GeV, 300.0*GeV], [775.0*GeV, 300.0*GeV]], 0.0907*pb],
[[[775.0*GeV, 325.0*GeV], [775.0*GeV, 325.0*GeV]], 0.1084*pb],
[[[775.0*GeV, 350.0*GeV], [775.0*GeV, 350.0*GeV]], 0.12974*pb],
[[[775.0*GeV, 375.0*GeV], [775.0*GeV, 375.0*GeV]], 0.15527*pb],
[[[775.0*GeV, 400.0*GeV], [775.0*GeV, 400.0*GeV]], 0.18583*pb],
[[[775.0*GeV, 425.0*GeV], [775.0*GeV, 425.0*GeV]], 0.22228*pb],
[[[775.0*GeV, 450.0*GeV], [775.0*GeV, 450.0*GeV]], 0.265*pb],
[[[775.0*GeV, 475.0*GeV], [775.0*GeV, 475.0*GeV]], 0.31331*pb],
[[[775.0*GeV, 500.0*GeV], [775.0*GeV, 500.0*GeV]], 0.36599*pb],
[[[775.0*GeV, 525.0*GeV], [775.0*GeV, 525.0*GeV]], 0.42301*pb],
[[[800.0*GeV, 0.0*GeV], [800.0*GeV, 0.0*GeV]], 0.019106*pb],
[[[800.0*GeV, 25.0*GeV], [800.0*GeV, 25.0*GeV]], 0.020133*pb],
[[[800.0*GeV, 50.0*GeV], [800.0*GeV, 50.0*GeV]], 0.021334*pb],
[[[800.0*GeV, 75.0*GeV], [800.0*GeV, 75.0*GeV]], 0.022814*pb],
[[[800.0*GeV, 100.0*GeV], [800.0*GeV, 100.0*GeV]], 0.024712*pb],
[[[800.0*GeV, 125.0*GeV], [800.0*GeV, 125.0*GeV]], 0.027039*pb],
[[[800.0*GeV, 150.0*GeV], [800.0*GeV, 150.0*GeV]], 0.029834*pb],
[[[800.0*GeV, 175.0*GeV], [800.0*GeV, 175.0*GeV]], 0.033282*pb],
[[[800.0*GeV, 200.0*GeV], [800.0*GeV, 200.0*GeV]], 0.037683*pb],
[[[800.0*GeV, 225.0*GeV], [800.0*GeV, 225.0*GeV]], 0.043137*pb],
[[[800.0*GeV, 250.0*GeV], [800.0*GeV, 250.0*GeV]], 0.049809*pb],
[[[800.0*GeV, 275.0*GeV], [800.0*GeV, 275.0*GeV]], 0.058198*pb],
[[[800.0*GeV, 300.0*GeV], [800.0*GeV, 300.0*GeV]], 0.0691*pb],
[[[800.0*GeV, 325.0*GeV], [800.0*GeV, 325.0*GeV]], 0.082827*pb],
[[[800.0*GeV, 350.0*GeV], [800.0*GeV, 350.0*GeV]], 0.099689*pb],
[[[800.0*GeV, 375.0*GeV], [800.0*GeV, 375.0*GeV]], 0.12044*pb],
[[[800.0*GeV, 400.0*GeV], [800.0*GeV, 400.0*GeV]], 0.14625*pb],
[[[800.0*GeV, 425.0*GeV], [800.0*GeV, 425.0*GeV]], 0.1781*pb],
[[[800.0*GeV, 450.0*GeV], [800.0*GeV, 450.0*GeV]], 0.21657*pb],
[[[800.0*GeV, 475.0*GeV], [800.0*GeV, 475.0*GeV]], 0.26079*pb],
[[[800.0*GeV, 500.0*GeV], [800.0*GeV, 500.0*GeV]], 0.30821*pb],
[[[800.0*GeV, 525.0*GeV], [800.0*GeV, 525.0*GeV]], 0.3603*pb],
[[[800.0*GeV, 550.0*GeV], [800.0*GeV, 550.0*GeV]], 0.41943*pb],
[[[825.0*GeV, 0.0*GeV], [825.0*GeV, 0.0*GeV]], 0.01632*pb],
[[[825.0*GeV, 25.0*GeV], [825.0*GeV, 25.0*GeV]], 0.017077*pb],
[[[825.0*GeV, 50.0*GeV], [825.0*GeV, 50.0*GeV]], 0.017927*pb],
[[[825.0*GeV, 75.0*GeV], [825.0*GeV, 75.0*GeV]], 0.018941*pb],
[[[825.0*GeV, 100.0*GeV], [825.0*GeV, 100.0*GeV]], 0.020384*pb],
[[[825.0*GeV, 125.0*GeV], [825.0*GeV, 125.0*GeV]], 0.0221*pb],
[[[825.0*GeV, 150.0*GeV], [825.0*GeV, 150.0*GeV]], 0.024084*pb],
[[[825.0*GeV, 175.0*GeV], [825.0*GeV, 175.0*GeV]], 0.026466*pb],
[[[825.0*GeV, 200.0*GeV], [825.0*GeV, 200.0*GeV]], 0.029759*pb],
[[[825.0*GeV, 225.0*GeV], [825.0*GeV, 225.0*GeV]], 0.033752*pb],
[[[825.0*GeV, 250.0*GeV], [825.0*GeV, 250.0*GeV]], 0.038517*pb],
[[[825.0*GeV, 275.0*GeV], [825.0*GeV, 275.0*GeV]], 0.044438*pb],
[[[825.0*GeV, 300.0*GeV], [825.0*GeV, 300.0*GeV]], 0.052845*pb],
[[[825.0*GeV, 325.0*GeV], [825.0*GeV, 325.0*GeV]], 0.063474*pb],
