# NMSSMTools OUTPUT IN SLHA FORMAT
# Info about spectrum calculator
BLOCK SPINFO   # Program information
     1   NMSSMTools # Spectrum calculator
  4  3    -7.06466686E-01   # N_(4,3)
  4  4     7.06706309E-01   # N_(4,4)
  4  5    -6.65941678E-03   # N_(4,5)
  5  1     4.30038446E-05   # N_(5,1)
  5  2    -8.97601350E-05   # N_(5,2)
  5  3    -1.18865630E-02   # N_(5,3)
  5  4    -2.46536887E-03   # N_(5,4)
  5  5     9.99926308E-01   # N_(5,5)
# 
BLOCK UMIX  # Chargino U Mixing Matrix
  1  1     9.99297692E-01   # U_(1,1)
  1  2    -3.74716136E-02   # U_(1,2)
  2  1     3.74716136E-02   # U_(2,1)
  2  2     9.99297692E-01   # U_(2,2)
# 
BLOCK VMIX  # Chargino V Mixing Matrix
  1  1     9.99494542E-01   # V_(1,1)
  1  2    -3.17908846E-02   # V_(1,2)
  2  1     3.17908846E-02   # V_(2,1)
  2  2     9.99494542E-01   # V_(2,2)
# 
# Higgs reduced couplings
# (as compared to a SM Higgs with same mass)
BLOCK REDCOUP
# H1
  1  1     9.99779161E-01   # U-type fermions
  1  2     1.00035072E+00   # D-type fermions
  1  3     1.00034152E+00   # b-quarks
  1  4     9.99975950E-01   # W,Z bosons
  1  5     9.99386833E-01   # Gluons
  1  6     1.00070793E+00   # Photons
# H2
  2  1    -7.24544825E-01   # U-type fermions
  2  2     1.37950878E+00   # D-type fermions
  2  3     1.34564301E+00   # b-quarks
  2  4    -1.08243717E-04   # W,Z bosons
  2  5     6.87262969E-01   # Gluons
  2  6     8.01529418E-02   # Photons
# H3
  3  1     2.40040536E-02   # U-type fermions
  3  2    -2.55728128E-02   # D-type fermions
  3  3    -2.47748488E-02   # b-quarks
  3  4     6.93448112E-03   # W,Z bosons
  3  5     2.31894755E-02   # Gluons
  3  6     1.92078344E-02   # Photons
# A1
  4  1     7.23501178E-01   # U-type fermions
  4  2     1.37783564E+00   # D-type fermions
  4  3     1.35565870E+00   # b-quarks
  4  4     0.00000000E+00   # W,Z bosons
  4  5     7.65944764E-01   # Gluons
  4  6     7.99226575E-01   # Photons
# A2
  5  1    -4.05686351E-02   # U-type fermions
  5  2    -7.72589086E-02   # D-type fermions
  5  3    -7.60153887E-02   # b-quarks
  5  4     0.00000000E+00   # W,Z bosons
  5  5     4.27680595E-02   # Gluons
  5  6     4.50256540E-01   # Photons
#
Block HiggsBoundsInputHiggsCouplingsBosons
    0.999952         3    25    24    24 # Higgs(1)-W-W reduced coupling^2
    0.117167E-07     3    35    24    24 # Higgs(2)-W-W reduced coupling^2
    0.480870E-04     3    45    24    24 # Higgs(3)-W-W reduced coupling^2
     0.00000         3    36    24    24 # CP-odd Higgs(1)-W-W reduced coupling^2
     0.00000         3    46    24    24 # CP-odd Higgs(2)-W-W reduced coupling^2
    0.999952         3    25    23    23 # Higgs(1)-Z-Z reduced coupling^2
    0.117167E-07     3    35    23    23 # Higgs(2)-Z-Z reduced coupling^2
    0.480870E-04     3    45    23    23 # Higgs(3)-Z-Z reduced coupling^2
     0.00000         3    36    23    23 # CP-odd Higgs(1)-Z-Z reduced coupling^2
     0.00000         3    46    23    23 # CP-odd Higgs(2)-Z-Z reduced coupling^2
    0.998774         3    25    21    21 # Higgs(1)-gluon-gluon reduced coupling^2
    0.472330         3    35    21    21 # Higgs(2)-gluon-gluon reduced coupling^2
    0.537752E-03     3    45    21    21 # Higgs(3)-gluon-gluon reduced coupling^2
    0.586671         3    36    21    21 # CP-odd Higgs(1)-gluon-gluon reduced coupling^2
    0.182911E-02     3    46    21    21 # CP-odd Higgs(2)-gluon-gluon reduced coupling^2
     1.00142         3    25    22    22 # Higgs(1)-gamma-gamma reduced coupling^2
    0.642449E-02     3    35    22    22 # Higgs(2)-gamma-gamma reduced coupling^2
    0.368941E-03     3    45    22    22 # Higgs(3)-gamma-gamma reduced coupling^2
    0.638763         3    36    22    22 # CP-odd Higgs(1)-gamma-gamma reduced coupling^2
    0.202731         3    46    22    22 # CP-odd Higgs(2)-gamma-gamma reduced coupling^2
#
Block HiggsBoundsInputHiggsCouplingsFermions
#     Scalar       Pseudoscalar
     1.00068         0.00000         3    25     5     5 # Higgs(1)-b-b red. coupling^2
     1.81076         0.00000         3    35     5     5 # Higgs(2)-b-b red. coupling^2
    0.613793E-03     0.00000         3    45     5     5 # Higgs(3)-b-b red. coupling^2
     0.00000         1.83781         3    36     5     5 # CP-odd Higgs(1)-b-b red. coupling^2
     0.00000        0.577834E-02     3    46     5     5 # CP-odd Higgs(2)-b-b red. coupling^2
    0.999558         0.00000         3    25     6     6 # Higgs(1)-top-top red. coupling^2
    0.524965         0.00000         3    35     6     6 # Higgs(2)-top-top red. coupling^2
    0.576195E-03     0.00000         3    45     6     6 # Higgs(3)-top-top red. coupling^2
     0.00000        0.523454         3    36     6     6 # CP-odd Higgs(1)-top-top red. coupling^2
     0.00000        0.164581E-02     3    46     6     6 # CP-odd Higgs(2)-top-top red. coupling^2
     1.00070         0.00000         3    25    15    15 # Higgs(1)-tau-tau red. coupling^2
     1.90304         0.00000         3    35    15    15 # Higgs(2)-tau-tau red. coupling^2
    0.653969E-03     0.00000         3    45    15    15 # Higgs(3)-tau-tau red. coupling^2
     0.00000         1.89843         3    36    15    15 # CP-odd Higgs(1)-tau-tau red. coupling^2
     0.00000        0.596894E-02     3    46    15    15 # CP-odd Higgs(2)-tau-tau red. coupling^2
# 
# GAUGE AND YUKAWA COUPLINGS AT THE SUSY SCALE
BLOCK GAUGE Q=  2.85324961E+03 # (SUSY SCALE)
     1     3.64756557E-01   # g1(Q,DR_bar)
     2     6.36540680E-01   # g2(Q,DR_bar)
     3     1.00995000E+00   # g3(Q,DR_bar)
BLOCK YU Q=  2.85324961E+03 # (SUSY SCALE)
  3  3     1.00606904E+00   # HTOP(Q,DR_bar)
BLOCK YD Q=  2.85324961E+03 # (SUSY SCALE)
  3  3     2.22554135E-02   # HBOT(Q,DR_bar)
BLOCK YE Q=  2.85324961E+03 # (SUSY SCALE)
  3  3     1.68483619E-02   # HTAU(Q,DR_bar)
# 
# SOFT TRILINEAR COUPLINGS AT THE SUSY SCALE
# (BOTH SLHA1 AND SLHA2 FORMAT)
BLOCK AU Q=  2.85324961E+03 # (SUSY SCALE)
  3  3    -1.37964770E+03   # ATOP
BLOCK TU Q=  2.85324961E+03 # (SUSY SCALE)
  3  3    -1.37964770E+03   # ATOP
BLOCK AD Q=  2.85324961E+03 # (SUSY SCALE)
  3  3    -2.36399161E+03   # ABOT
BLOCK TD Q=  2.85324961E+03 # (SUSY SCALE)
  3  3    -2.36399161E+03   # ABOT
BLOCK AE Q=  2.85324961E+03 # (SUSY SCALE)
  2  2    -3.43187601E+02   # AMUON
  3  3    -3.34871470E+02   # ATAU
BLOCK TE Q=  2.85324961E+03 # (SUSY SCALE)
  2  2    -3.43187601E+02   # AMUON
  3  3    -3.34871470E+02   # ATAU
# 
# SOFT MASSES AT THE SUSY SCALE
BLOCK MSOFT Q=  2.85324961E+03 # (SUSY SCALE)
     1     5.73420590E+02   # M1
     2     1.03518413E+03   # M2
     3     2.64340117E+03   # M3
    21    -4.36939357E+05   # M_HD^2
    22    -5.48653497E+06   # M_HU^2
    31     1.35344949E+03   # M_eL
    32     1.35344949E+03   # M_muL
    33     1.35342224E+03   # M_tauL
    34     8.81870586E+02   # M_eR
    35     8.81870586E+02   # M_muR
    36     8.81785006E+02   # M_tauR
    41     2.97023232E+03   # M_q1L
    42     2.97023232E+03   # M_q2L
    43     2.70165549E+03   # M_q3L
    44     2.75560820E+03   # M_uR
    45     2.75560820E+03   # M_cR
    46     2.11009426E+03   # M_tR
    47     2.70669480E+03   # M_dR
    48     2.70669480E+03   # M_sR
    49     2.70636931E+03   # M_bR
# 
# NMSSM SPECIFIC PARAMETERS AT THE SUSY SCALE
BLOCK NMSSMRUN Q=  2.85324961E+03 # (SUSY SCALE)
     1     5.26675000E-01   # LAMBDA(Q,DR_bar)
     2     4.32673461E-01   # KAPPA(Q,DR_bar)
     3    -4.24682077E+02   # ALAMBDA
     4    -3.06049141E+03   # AKAPPA
     5     3.41723552E+03   # MUEFF
     6     0.00000000E+00   # XIF
     7     0.00000000E+00   # XIS
     8     0.00000000E+00   # MU'
     9     0.00000000E+00   # MS'^2
    10    -7.17798658E+06   # MS^2
#   12     0.00000000E+00   # M3H^2
# 
BLOCK MSQ2  # Soft l.h. squark masses squared
  1  1     8.82228005E+06   # M_q1L^2
  2  2     8.82228005E+06   # M_q2L^2
  3  3     7.29894239E+06   # M_q3L^2
# 
BLOCK MSU2  # Soft r.h. up-squark masses squared
  1  1     7.59337658E+06   # M_uR^2
  2  2     7.59337658E+06   # M_cR^2
  3  3     4.45249781E+06   # M_tR^2
# 
BLOCK MSD2  # Soft r.h. down-squark masses squared
  1  1     7.32619676E+06   # M_dR^2
  2  2     7.32619676E+06   # M_sR^2
  3  3     7.32443482E+06   # M_bR^2
# 
BLOCK MSL2  # Soft l.h. slepton masses squared
  1  1     1.83182551E+06   # M_eL^2
  2  2     1.83182551E+06   # M_muL^2
  3  3     1.83175176E+06   # M_tauL^2
# 
BLOCK MSE2  # Soft r.h. slepton masses squared
  1  1     7.77695731E+05   # M_eR^2
  2  2     7.77695731E+05   # M_muR^2
  3  3     7.77544796E+05   # M_tauR^2
# 
BLOCK USQMIX  # Elements of 6x6 up-squark matrix
  1  1     1.00000000E+00   # R_u_11
  2  2     1.00000000E+00   # R_u_22
  3  3     1.81787478E-01   # R_u_33
  3  6     9.83337843E-01   # R_u_36
  4  4     1.00000000E+00   # R_u_44
  5  5     1.00000000E+00   # R_u_55
  6  6     1.81787478E-01   # R_u_66
  6  3    -9.83337843E-01   # R_u_63
# 
BLOCK DSQMIX  # Elements of 6x6 down-squark matrix
  1  1     1.00000000E+00   # R_d_11
  2  2     1.00000000E+00   # R_d_22
  3  3     9.12586879E-01   # R_d_33
  3  6     4.08882853E-01   # R_u_36
  4  4     1.00000000E+00   # R_d_44
  5  5     1.00000000E+00   # R_d_55
  6  6     9.12586879E-01   # R_d_66
  6  3    -4.08882853E-01   # R_u36
# 
BLOCK SELMIX  # Elements of 6x6 ch. slepton matrix
  1  1     1.00000000E+00   # R_e_11
  2  2     1.00000000E+00   # R_e_22
  3  3     8.46940220E-03   # R_e_33
  3  6     9.99964134E-01   # R_e_36
  4  4     1.00000000E+00   # R_e_44
  5  5     1.00000000E+00   # R_e_55
  6  6     8.46940220E-03   # R_e_66
  6  3    -9.99964134E-01   # R_e_63
# 
# GAUGE AND YUKAWA COUPLINGS AT THE MES SCALE
BLOCK MESGAUGE Q=  6.15798000E+13 # (MES SCALE)
     1     4.89846633E-01   # g1(MMES,DR_bar)
     2     6.85595575E-01   # g2(MMES,DR_bar)
     3     7.32141625E-01   # g3(MMES,DR_bar)
BLOCK MESYU Q=  6.15798000E+13 # (MES SCALE)
  3  3     1.41611560E+00   # HTOP(MMES,DR_bar)
BLOCK MESYD Q=  6.15798000E+13 # (MES SCALE)
  3  3     1.29194715E-02   # HBOT(MMES,DR_bar)
BLOCK MESYE Q=  6.15798000E+13 # (MES SCALE)
  3  3     1.38867036E-02   # HTAU(MMES,DR_bar)
# 
# SOFT TRILINEAR COUPLINGS AT THE MES SCALE
BLOCK MESAU Q=  6.15798000E+13 # (MES SCALE)
  3  3    -6.12270019E-04   # ATOP
BLOCK MESAD Q=  6.15798000E+13 # (MES SCALE)
  3  3    -4.49049114E-04   # ABOT
BLOCKMES AE Q=  6.15798000E+13 # (MES SCALE)
  2  2    -4.26661116E-04   # AMUON
  3  3    -4.43587443E-04   # ATAU
# 
# SOFT MASSES SQUARED AT THE MES SCALE
BLOCK MESMSOFT Q=  6.15798000E+13 # (MES SCALE)
     1     1.05351957E+03   # M1
     2     1.23825364E+03   # M2
     3     1.41209462E+03   # M3
    21    -3.14577916E+06   # M_HD^2
    22    -3.14579972E+06   # M_HU^2
    31     1.14736200E+03   # M_eL
    32     1.14736200E+03   # M_muL
    33     1.14736200E+03   # M_tauL
    34     8.16052752E+02   # M_eR
    35     8.16052752E+02   # M_muR
    36     8.16052751E+02   # M_tauR
    41     1.95630623E+03   # M_q1L
    42     1.95630623E+03   # M_q2L
    43     1.95630472E+03   # M_q3L
    44     1.71891125E+03   # M_uR
    45     1.71891125E+03   # M_cR
    46     1.71890772E+03   # M_tR
    47     1.65308051E+03   # M_dR
    48     1.65308051E+03   # M_sR
    49     1.65308051E+03   # M_bR
# 
# NMSSM SPECIFIC PARAMETERS AT THE MES SCALE
BLOCK MESNMSSMRUN Q=  6.15798000E+13 # (MES SCALE)
     1     1.13505448E+00   # LAMBDA(MMES,DR_bar)
     2     1.00075984E+00   # KAPPA(MMES,DR_bar)
     3    -2.62949844E+03   # ALAMBDA
     4    -7.88849243E+03   # AKAPPA
     6     0.00000000E+00   # XIF
     7     0.00000000E+00   # XIS
     8     0.00000000E+00   # MU'
     9     0.00000000E+00   # MS'^2
    10    -1.27743656E+07   # MS^2
    11     0.00000000E+00   # M3H^2
    12     6.14233786E-01   # LPP
    13     6.38570343E-01   # LTT
    14     0.00000000E+00   # LU
    15     0.00000000E+00   # LD
    16     0.00000000E+00   # LT
    17     0.00000000E+00   # LB
    18     0.00000000E+00   # LL
# 
# GAUGE AND YUKAWA COUPLINGS AT THE GUT SCALE
BLOCK GUTGAUGE Q=  1.24820318E+16 # (GUT SCALE)
     1     7.21277956E-01   # g1(MGUT), GUT normalization
     2     7.21277958E-01   # g2(MGUT)
     3     7.20197852E-01   # g3(MGUT)
BLOCK GUTYU Q=  1.24820318E+16 # (GUT SCALE)
  3  3     2.34574417E+00   # HTOP(MGUT)
BLOCK GUTYD Q=  1.24820318E+16 # (GUT SCALE)
  3  3     1.31011765E-02   # HBOT(MGUT)
BLOCK GUTYE Q=  1.24820318E+16 # (GUT SCALE)
  3  3     1.38289500E-02   # HTAU(MGUT)
# 
# NMSSM SPECIFIC COUPLINGS AT THE GUT SCALE
BLOCK GUTNMSSMRUN Q=  1.24820318E+16 # (GUT SCALE)
     1     2.54842199E+00   # LAMBDA(MGUT)
     2     3.49257035E+00   # KAPPA(MGUT)
    13     9.11193159E-01   # LPP(MGUT)
    14     9.11194656E-01   # LTT(MGUT)
    15     0.00000000E+00   # LU(MGUT)
    16     0.00000000E+00   # LD(MGUT)
    17     0.00000000E+00   # LT(MGUT)
    18     0.00000000E+00   # LB(MGUT)
    19     0.00000000E+00   # LL(MGUT)
# 
# FINE-TUNING parameter d(ln Mz^2)/d(ln PG^2)
# BLOCK FINETUNING
     1     2.24954915E+01   # PM=MSUSYEFF
     2     0.00000000E+00   # PM=MS
     3     0.00000000E+00   # PM=ALAMBDA
     4     0.00000000E+00   # PM=XIF
     5     0.00000000E+00   # PM=XIS
     6     0.00000000E+00   # PM=MUP
     7     0.00000000E+00   # PM=MSP
     8     9.92644876E+02   # PM=LAMBDA
     9    -9.19144540E+02   # PM=KAPPA
    10    -6.85219641E+02   # PM=HTOP
    11     5.12173072E+01   # PM=G1
    12     7.69420719E+02   # PM=G2
    13    -3.69544546E+01   # PM=MMES
    14     2.46489945E+02   # PM=LPP
    15     4.67606795E+02   # PM=LTT
    16     0.00000000E+00   # PM=LU
    17     0.00000000E+00   # PM=LD
    18     0.00000000E+00   # PM=LT
    19     0.00000000E+00   # PM=LB
    20     0.00000000E+00   # PM=LL
    21     9.92644876E+02   # MAX
    22                  8   # IMAX
# 
# REDUCED CROSS SECTIONS AT LHC
BLOCK LHCCROSSSECTIONS
    11     1.00026279E+00   # VBF/VH -> H1 -> tautau
    12     9.99084560E-01   # ggF -> H1 -> tautau
    13     1.00022192E+00   # VBF/VH -> H1 -> bb
    14     9.99828288E-01   # ttH -> H1 -> bb
    15     9.99513462E-01   # VBF/VH -> H1 -> ZZ/WW
    16     9.98336119E-01   # ggF -> H1 -> ZZ/WW
    17     1.00103571E+00   # VBF/VH -> H1 -> gammagamma
    18     9.99856575E-01   # ggF -> H1 -> gammagamma
    19     0.00000000E+00   # ggF -> H1 -> invisible
   110     0.00000000E+00   # VBF/VH -> H1 -> invisible
    21     8.20922332E-06   # VBF/VH -> H2 -> tautau
    22     3.30934896E+02   # ggF -> H2 -> tautau
    23     6.90523425E-06   # VBF/VH -> H2 -> bb
    24     3.09388053E+02   # ttH -> H2 -> bb
    25     5.05427102E-14   # VBF/VH -> H2 -> ZZ/WW
    26     2.03750658E-06   # ggF -> H2 -> ZZ/WW
    27     2.77151618E-08   # VBF/VH -> H2 -> gammagamma
    28     1.11726942E+00   # ggF -> H2 -> gammagamma
    29     1.91591879E-14   # ggF -> H2 -> invisible
   210     7.72356119E-07   # VBF/VH -> H2 -> invisible
    31     3.35612790E-04   # VBF/VH -> H3 -> tautau
    32     3.75311971E-03   # ggF -> H3 -> tautau
    33     3.04299761E-04   # VBF/VH -> H3 -> bb
    34     3.64621983E-03   # ttH -> H3 -> bb
    35     2.46779707E-05   # VBF/VH -> H3 -> ZZ/WW
    36     2.75970943E-04   # ggF -> H3 -> ZZ/WW
    37     1.89349283E-04   # VBF/VH -> H3 -> gammagamma
    38     2.11747152E-03   # ggF -> H3 -> gammagamma
    39     5.89467820E-12   # VBF/VH -> H3 -> invisible
   310     6.59195167E-11   # ggF -> H3 -> invisible
# 
# CHI^2 FOR HIGGS COUPLINGS
BLOCK LHCFIT
     1     1.30916801E+00   # Hgammagamma
     2     2.20058640E+00   # Hff
     3     1.69531583E-01   # HVV
# 
# PARAMETERS OF THE EFFECTIVE LAGRANGIAN IN THE HIGGS SECTOR
BLOCK  EFFECTIVE_COUPLINGS
 X  0.00000000E+00
 A1  0.00000000E+00
 A2  0.00000000E+00
 A3  0.00000000E+00
 A4 -0.43867903E+03
 A5 -0.20989817E+03
 A6  0.30487760E+01
 B1  0.00000000E+00
 B2  0.00000000E+00
 L1  0.10083259E+00
 L2  0.37586155E+00
 L3  0.91036767E-01
 L4  0.10143229E+00
 L5 -0.22293034E-02
 L6  0.45044934E-02
 L7 -0.14281578E-01
 K1  0.25879210E+00
 K2  0.25739255E+00
 K3  0.18236771E+00
 K4  0.00000000E+00
 K5  0.00000000E+00
 K6  0.21569589E+00
 K7  0.00000000E+00
 K8  0.00000000E+00
 DELMB  0.16358793E-01
 XVEV  0.64952234E+04
# 
# 
# HIGGS + TOP BRANCHING RATIOS IN SLHA FORMAT
# Info about decay package
BLOCK DCINFO   # Program information
     1   NMSSMTools # Decay package
     2   4.7.0      # Version number
#           PDG          Width
DECAY        25     3.71388224E-03   # Lightest neutral Higgs scalar
     5.52355902E-02    2          21        21   # BR(H_1 -> gluon gluon)
     5.64485919E-09    2          11       -11   # BR(H_1 -> e- e+)
     2.41340706E-04    2          13       -13   # BR(H_1 -> muon muon)
     6.81765911E-02    2          15       -15   # BR(H_1 -> tau tau)
     5.16555326E-04    2           3        -3   # BR(H_1 -> s sbar)
     3.06170216E-02    2           4        -4   # BR(H_1 -> c cbar)
     6.55684717E-01    2           5        -5   # BR(H_1 -> b bbar)
     1.66111822E-01    2          24       -24   # BR(H_1 -> W+ W-)
     1.98235936E-02    2          23        23   # BR(H_1 -> Z Z)
     2.28634544E-03    2          22        22   # BR(H_1 -> gamma gamma)
     1.30641738E-03    2          23        22   # BR(H_1 -> Z gamma)
DECAY        35     9.07507874E+01   # 2nd neutral Higgs scalar
