       11     0.142059870E+05     0.932306597E-03     0.257214932E+04     0.486571051E+05     0.223059533E+01     0.714804675E+01     0.597288414E+05     0.122240866E+03     0.198436462E+04     0.710002958E+05     0.333204275E-02     0.118442078E+05     0.430409541E+03     0.154832976E+03     0.726066439E+02
       12     0.297588816E+04     0.101480749E+01     0.138950204E+05     0.100240592E+03     0.617722922E+04     0.224122351E+04     0.135907636E+02     0.116302262E+05     0.682308986E+04     0.132496030E-03     0.229892983E+04     0.685428240E+04     0.184737416E+04     0.251716178E+05     0.356199971E+05
       13     0.150750188E+05     0.952406246E-01     0.242590843E+05     0.317424289E+04     0.410037487E+03     0.782619171E+00     0.301464420E+02     0.875940875E-01     0.554434064E+00     0.645506378E+05     0.666332150E+04     0.756639958E+05     0.125096277E+04     0.937386150E+00     0.329013203E+04
       14     0.196614061E+05     0.606998958E+04     0.897688205E+03     0.267866327E+05     0.527642190E+05     0.164737426E+05     0.148249446E+04     0.196632233E+05     0.825750772E+00     0.562161974E-01     0.375915120E+05     0.478240662E+02     0.914620182E+03     0.322335147E+03     0.248021590E+03
       15     0.705245828E+03     0.840762957E+05     0.618846491E+03     0.121956355E+03     0.322198641E+05     0.276113218E+04     0.145346785E-01     0.406551665E+04     0.121866614E+05     0.519646492E+01     0.447553458E+03     0.805219083E+05     0.445012517E+04     0.846213775E+01     0.905992682E+05
       16     0.855043403E+02     0.955930356E+05     0.317258310E+05     0.398573057E+03     0.968746062E+05     0.273563984E-01     0.118239723E+03     0.149232614E+05     0.284786357E+04     0.597088571E+04     0.465546377E+02     0.272714205E+04     0.222817333E+03     0.170682321E+05     0.929838739E+04
       17     0.275806598E+02     0.575880345E+04     0.314766386E+02     0.607849533E+05     0.293139642E+04     0.873901884E+01     0.114275185E+05     0.434054264E+05     0.820265317E+05     0.257443374E+03     0.916899602E+03     0.124369794E+05     0.381242959E+03     0.104505314E+04     0.420112474E+05
       18     0.644789417E+05     0.143682461E+05     0.488973674E+03     0.140914724E+05     0.780187525E+04     0.241991987E+05     0.540231139E+05     0.201367341E+01     0.409521931E+03     0.626149141E+04     0.194274483E+03     0.122793259E+05     0.303121722E+05     0.442564511E+05     0.953354217E+04
       19     0.480420474E+05     0.366612447E+02     0.271743412E+02     0.280859044E+04     0.247531265E+04     0.918471392E+03     0.250312056E+04     0.699873593E+05     0.302179874E+05     0.141586415E+03     0.545309982E+04     0.667768075E+05     0.125547332E+05     0.501439948E+01     0.534561864E+03
       20     0.487903518E-02     0.425364615E+05     0.737150104E+04     0.441989546E+03     0.312599332E+01     0.416464196E+03     0.902252771E+04     0.928908246E+03     0.119913444E-03     0.965395747E+05     0.118639123E+05     0.777366989E+05     0.398014968E+05     0.385807620E+04     0.330441238E+05
       21     0.640347038E+02     0.272470416E+04     0.113052806E-02     0.412631173E+03     0.177774023E+05     0.150537546E+04     0.332452090E+05     0.269325064E+03     0.654202634E+05     0.183298078E+05     0.161435415E+04     0.359227623E+02     0.114002575E+02     0.746586047E+05     0.648475854E+05
       22     0.109569652E+04     0.201492169E-01     0.651329133E+05     0.644922868E+04     0.288458681E+05     0.308090331E+04     0.253042571E+04     0.630630606E-03     0.388959656E+05     0.104187993E-01     0.345329566E+00     0.303280722E+05     0.415360645E+03     0.358377617E+04     0.264068322E-01
       23     0.844156611E+02     0.596956378E+05     0.741114033E-02     0.597393207E+01     0.188820181E+05     0.117278437E+03     0.684992069E+05     0.552924366E-01     0.630445799E+05     0.109090996E+05     0.223890730E+04     0.252742929E+05     0.742282945E+00     0.122138692E+00     0.838920612E+04
       24     0.127373091E+01     0.261290177E+03     0.283932714E+02     0.357154856E+02     0.228264597E+01     0.280495649E+04     0.403100653E+05     0.523678640E+05     0.234471058E+02     0.691644642E+03     0.147120903E+01     0.212836113E+05     0.684709629E+04     0.135999402E+05     0.134709522E+05
       25     0.764173482E+03     0.633092385E+05     0.339573771E+05     0.519601840E+02     0.298346050E+02     0.703722670E+05     0.486667943E+04     0.764998825E+05     0.365167225E+03     0.132630500E+05     0.897662638E+04     0.456134873E+00     0.104118003E+00     0.174061428E+02     0.160992751E+05
       26     0.121559753E-03     0.156506557E+04     0.434465443E+03     0.981328026E+05     0.371784285E+03     0.229386498E+05     0.428543645E+04     0.292873675E+05     0.463872462E+05     0.374511210E+02     0.331508491E+04     0.441381770E+03     0.348781799E+03     0.312332596E+05     0.383506816E+05
       27     0.416407737E+03     0.336623779E+01     0.212297422E-03     0.605081947E+05     0.426106622E+04     0.444454327E+05     0.642562853E+05     0.224372739E-01     0.444358998E+05     0.121593916E+04     0.111370146E+02     0.607520996E+02     0.243929362E+04     0.217301499E+05     0.672841423E+04
       28     0.669207461E+03     0.773990883E+00     0.492394608E+02     0.120746512E+05     0.217183846E+03     0.327092434E+05     0.750953070E+03     0.494913135E+04     0.311925290E+05     0.775958100E+04     0.371834894E+04     0.749406550E+03     0.290770213E+02     0.847854424E+05     0.198010073E+05
       29     0.186750451E+05     0.826904870E+04     0.534324996E+05     0.440038423E-04     0.551812675E+04     0.448687837E+03     0.431175639E-01     0.311370081E+04     0.165180820E+03     0.149442427E+04     0.149296406E+04     0.629031726E+05     0.847174581E+05     0.405220211E+04     0.579225786E+05
       30     0.311074010E+05     0.465206970E+05     0.150563079E+05     0.491598972E+04     0.128852267E+05     0.956983217E+02     0.670519079E+04     0.102454977E+05     0.435848554E+05     0.357230140E+05     0.609092683E+05     0.301605595E+04     0.530257802E+04     0.286361754E+05     0.562565223E+00
       31     0.867242127E+01     0.822160666E-03     0.742995144E+05     0.346118633E+01     0.686681229E+04     0.801178521E+05     0.152068157E+02     0.529110053E+03     0.122270881E+01     0.697094585E+03     0.777728780E+04     0.991536626E+05     0.509197025E+01     0.105225481E-04     0.455520168E+03
       32     0.542554006E+05     0.406671540E+05     0.462049462E+03     0.555337532E+02     0.103075420E+04     0.897446899E+04     0.537831491E+05     0.188056522E+05     0.147603479E+05     0.700826385E+02     0.950224674E+03     0.532255173E+04     0.496685427E+05     0.141217014E-05     0.375026043E+04
       33     0.604879657E+03     0.998501201E+01     0.531669075E+05     0.536220511E+01     0.126945948E+05     0.857519053E+01     0.814683169E+04     0.196936543E+03     0.255787126E+05     0.468452360E+04     0.200717078E+05     0.711297876E+04     0.515320591E+05     0.197557945E+05     0.249039627E+03
       34     0.244428706E+05     0.195125448E+05     0.160543196E+04     0.476666933E+05     0.144754495E+03     0.625120258E+04     0.811243157E+02     0.526585854E+05     0.225070496E+03     0.677790609E+00     0.806988716E+02     0.201951275E+05     0.769565907E+01     0.101152186E+01     0.252265007E+03
       35     0.660411389E+04     0.584336111E+05     0.984956869E+01     0.209916568E+04     0.110539852E+04     0.416994231E+05     0.504173652E+05     0.267755907E+05     0.426587781E+02     0.169553602E+05     0.348387945E+04     0.471342643E+05     0.576179958E+03     0.391457903E+01     0.775732800E+05
       36     0.935687271E-02     0.512000547E+04     0.105834942E+02     0.765940743E+05     0.899510743E+03     0.107081789E+02     0.659714004E+00     0.826641500E+05     0.170623505E+05     0.548303633E+05     0.560481906E+03     0.456541521E+03     0.320449729E-01     0.783105502E+03     0.782764389E+02
       37     0.598472357E+05     0.335905987E+04     0.624787336E+05     0.794770635E+02     0.406618341E+04     0.482943213E+05     0.218609510E+05     0.128635627E+02     0.561590775E+03     0.147861705E+05     0.101927139E+05     0.549805276E+05     0.727004347E+05     0.355845809E+00     0.620844473E+02
       38     0.567615570E-03     0.384396925E+04     0.618942644E+02     0.669602235E+05     0.267855418E+05     0.421991840E+01     0.779340780E+05     0.135219724E+05     0.105983729E+05     0.186915590E+02     0.338252042E+01     0.817342047E+00     0.109845854E-01     0.164973744E+05     0.306729642E+05
       39     0.796304132E+05     0.948343812E+05     0.999498825E+05     0.773812765E+04     0.356862699E+01     0.250599178E+05     0.124878049E+05     0.124026902E+05     0.692594777E+04     0.454577564E+04     0.320409631E+04     0.792361262E+05     0.727455470E+04     0.134274329E+05     0.636297117E+05
       40     0.475429144E+04     0.678568900E+05     0.109347823E+05     0.303346705E+05     0.169193988E+04     0.858590825E+03     0.537735508E+05     0.195200285E+05     0.349963227E+05     0.118441052E+04     0.376818886E+05     0.421570344E-01     0.493018834E+00     0.359969892E-04     0.507948326E+04
       41     0.516169506E+05     0.283247936E+05     0.877364515E+05     0.159146674E+05     0.127770153E+02     0.905620397E+03     0.251764358E+04     0.558698221E+05     0.231052752E-02     0.850341450E+04     0.322414516E+05     0.240980103E+00     0.119457943E+02     0.120977363E+05     0.680911568E+05
       42     0.655444948E+05     0.365794868E-11     0.291340633E+05     0.179346651E+03     0.772357943E+03     0.231803123E+05     0.829321634E+05     0.745154329E+03     0.624127484E+03     0.144963016E+04     0.577161590E+05     0.180796807E+05     0.230083885E+05     0.197436312E+00     0.107543564E+04
       43     0.232761975E+05     0.177081378E+03     0.466228514E+03     0.563221334E+01     0.139400530E+01     0.652760979E-01     0.206344566E+01     0.175881119E+04     0.858537347E+05     0.720834026E+03     0.336929078E-05     0.100730292E+05     0.613477982E+05     0.380678515E+05     0.562990457E+04
       44     0.392230774E+03     0.431041432E+04     0.389863029E+05     0.502504145E+04     0.251178422E+03     0.777425591E+04     0.223032488E+05     0.337944873E+03     0.173770204E+04     0.910756470E+05     0.177041046E+04     0.296891620E+04     0.152825333E+05     0.594986979E+04     0.194510711E+04
       45     0.874813592E+05     0.438730771E+05     0.273421898E+05     0.565969585E+04     0.110295216E+02     0.226289635E+02     0.222587401E-03     0.420343196E+05     0.250040692E+05     0.638439771E-01     0.383689275E+03     0.820442671E+02     0.102259698E+05     0.335141729E+05     0.249319043E+05
       46     0.647822581E+04     0.207936937E+04     0.472403578E+05     0.100728582E+05     0.852716739E+03     0.369751601E+05     0.409359596E+04     0.174815973E+04     0.195560031E+00     0.659851144E+03     0.224121075E+05     0.531043815E+01     0.340653815E+00     0.780796884E+04     0.331582922E+01
       47     0.315214641E+02     0.222927342E+05     0.210094039E+01     0.210462910E+05     0.820178256E+01     0.884938437E+04     0.287838596E+05     0.268235244E+05     0.217939754E+03     0.752347257E+05     0.375796318E+04     0.449564667E+00     0.156892144E+04     0.327580936E+01     0.156405902E+00
       48     0.300377654E+02     0.123450183E+00     0.124311292E+02     0.121256945E+03     0.360120587E+05     0.353694304E+00     0.617629628E+01     0.160081829E+05     0.499263577E+00     0.344234628E+05     0.863293262E+03     0.664021170E+05     0.282606216E+04     0.449877133E+05     0.834675935E+05
       49     0.843230626E+04     0.996737336E+05     0.794499564E+05     0.440276371E+05     0.506046525E+05     0.720995356E+03     0.106588729E+05     0.668186046E-01     0.196001215E+05     0.268452717E+04     0.380472811E+05     0.441836092E+05     0.177371215E+05     0.372872081E+03     0.282454320E+01
       50     0.317574576E+03     0.334621406E+05     0.342733435E+05     0.403150211E+04     0.625451439E+05     0.237383930E+03     0.237879468E+04     0.412268801E+04     0.678696229E-01     0.547786254E+01     0.260047211E+05     0.312819480E+05     0.181275490E+04     0.121706906E+05     0.785877108E+04
