       21     0.822943028E-01     0.150902884E+05     0.113954908E+05     0.689335798E+04     0.120250337E+05     0.115853697E+05     0.676256221E+05     0.206857984E+04     0.159136992E+02     0.232161302E+05     0.288075593E+03     0.457845932E+03
       22     0.109659278E+05     0.505194562E+05     0.343914385E-03     0.268331008E+04     0.397369050E+05     0.108390245E+05     0.151232367E+03     0.633940184E+04     0.190703794E+04     0.179429802E-01     0.334683354E+00     0.872147654E+04
       23     0.617515403E-01     0.883939174E+00     0.129040025E+02     0.398502251E+04     0.342456218E+04     0.431817851E+05     0.553467017E+05     0.142338756E+03     0.635221396E+02     0.115855716E+00     0.534969938E+02     0.529447752E+02
       24     0.226466468E+05     0.113312229E+05     0.106334273E+05     0.423278690E+02     0.521612760E+04     0.646807964E+04     0.414091533E-02     0.215888880E+05     0.191484339E+02     0.369678597E+05     0.105504576E+04     0.221277240E+05
       25     0.108339917E+03     0.129180684E+05     0.132127246E+05     0.599985274E+05     0.423393775E+05     0.158377340E+05     0.663065731E+05     0.453629635E+04     0.540387218E+05     0.245276230E+03     0.594009645E+03     0.464056640E+03
       26     0.452699072E+04     0.155160673E+05     0.754217752E+05     0.170571800E+05     0.342609321E+05     0.334929373E+05     0.241707701E-02     0.849675490E+00     0.716321058E+01     0.976821458E+04     0.324062335E+04     0.331583626E-05
       27     0.559114941E+04     0.887806059E+05     0.163307928E+05     0.226709556E+05     0.443388569E+05     0.162124450E+04     0.100590088E+04     0.730012030E+03     0.523326684E+05     0.183871411E+05     0.777707171E+05     0.239826670E-02
       28     0.193346481E+05     0.284712304E+01     0.224034899E+02     0.356106128E+04     0.676524767E+05     0.622836250E+04     0.779256289E+03     0.717085557E+04     0.219311518E+03     0.703136084E+04     0.457165143E+04     0.119418147E+03
       29     0.268283091E+05     0.879161248E+04     0.171603615E+05     0.478976878E+04     0.212347258E+05     0.715950621E+05     0.550229245E+05     0.232757981E+01     0.111858044E+05     0.487548123E+04     0.315617726E+03     0.886589049E+01
       30     0.571362050E+05     0.461837489E+05     0.413451503E+05     0.108952994E-01     0.543177835E+04     0.890950699E+01     0.133621476E+05     0.267808048E+05     0.127280727E+05     0.383877224E+01     0.536624993E+04     0.796475500E+04
       31     0.268610263E+01     0.380762612E+00     0.107783796E+04     0.178859561E+04     0.486734535E+05     0.164823597E+02     0.256415322E-02     0.239469480E+05     0.770856776E-01     0.282127045E+05     0.169781291E+00     0.391669901E+03
       32     0.567942750E+00     0.833127317E+05     0.268667256E+05     0.109327937E+05     0.425598846E+05     0.664924600E+00     0.757517176E+04     0.337880899E+05     0.919486105E+05     0.140964379E+04     0.321897495E+03     0.278522718E-01
       33     0.116200578E+04     0.128976242E+03     0.446353251E+05     0.219956289E+05     0.646487700E+04     0.555516787E+05     0.262809395E+02     0.397271067E+05     0.255628963E+00     0.857315569E+04     0.100807613E+05     0.473541477E+05
       34     0.153754922E+01     0.207467786E+05     0.252396807E+05     0.848581221E+05     0.325223094E+02     0.302318449E+05     0.728385894E+05     0.102527477E+05     0.208262846E+05     0.248184565E+05     0.326788296E+05     0.480563890E+02
       35     0.253800797E+02     0.350681522E+05     0.225468041E-01     0.232388308E+03     0.798753415E+05     0.699866201E+05     0.471350493E+04     0.191742678E-01     0.282304087E+03     0.830254543E+04     0.212771468E+05     0.367789590E+04
       36     0.325024181E+04     0.176376797E+05     0.833167021E+03     0.961299364E+05     0.130484225E+05     0.406029911E+05     0.518392535E+03     0.216511464E+03     0.153222073E+04     0.817964647E-04     0.688065484E+05     0.436661981E+05
       37     0.695358365E+02     0.114204937E+05     0.203304520E+04     0.332243581E-04     0.116130400E+01     0.162436518E+04     0.174637322E+05     0.433974631E+05     0.927520154E+00     0.727647003E-01     0.169179392E+03     0.137377742E+05
       38     0.219417810E+04     0.327357764E+05     0.209670150E+01     0.628834489E+04     0.203721001E+03     0.427606640E+01     0.311657133E+04     0.143359762E+05     0.205965258E+05     0.411457835E+04     0.697043123E+05     0.289228930E+03
       39     0.493632010E+05     0.201822887E-02     0.154488792E+05     0.917671228E+04     0.179382628E+05     0.326200526E+05     0.447680512E+05     0.562246466E+05     0.647285577E+05     0.608871288E+03     0.381033858E+05     0.448024659E+04
       40     0.652206233E+05     0.292326818E+04     0.230525991E+03     0.611871872E+02     0.955310159E+05     0.764646780E+04     0.645743989E+02     0.212822889E+05     0.357183840E+05     0.417149991E+03     0.655549339E-01     0.305949001E+05
       41     0.287546566E+03     0.659975153E+03     0.701330416E+05     0.249589024E+05     0.378866181E+04     0.368765648E+04     0.560868356E+05     0.288538610E+05     0.510974794E+04     0.141751062E+04     0.136871943E+03     0.601556768E+03
       42     0.388403291E+02     0.226201385E+03     0.986057782E+04     0.335789776E+05     0.296962334E+03     0.997048363E+01     0.312496213E+03     0.731530483E+05     0.358667019E+04     0.107030357E+02     0.436326089E-02     0.730735261E+05
       43     0.145603415E-02     0.917910695E+04     0.259278452E+00     0.134897574E+02     0.433250268E+03     0.686295424E+02     0.833567528E+03     0.164543918E+04     0.133595260E+02     0.421314165E+02     0.187018240E+03     0.565869460E+01
       44     0.219115082E+05     0.582905696E+02     0.147512268E+04     0.925423063E+00     0.152268973E+05     0.264217746E+02     0.161880470E+03     0.462310432E+05     0.104134834E+05     0.314093551E+02     0.796797616E+04     0.144542198E+05
       45     0.368551699E+02     0.105564446E+05     0.317700491E+03     0.279450714E+02     0.164623803E+00     0.402287253E+03     0.170257553E+04     0.165632802E+03     0.140264977E+04     0.575510221E+05     0.100018391E+05     0.778887324E+02
       46     0.813281370E+04     0.378865312E-11     0.528748818E-01     0.192016572E+05     0.495396983E+03     0.711483204E+05     0.209707329E+04     0.833524823E+04     0.570809897E+03     0.329482316E+05     0.377916763E+03     0.131615340E+05
       47     0.898635258E-03     0.222137308E+02     0.810321079E-12     0.378592475E+04     0.412864538E+04     0.455137887E+05     0.716697912E-03     0.293489008E-05     0.726774832E+05     0.141547020E+04     0.111958327E+03     0.223464097E+04
       48     0.570406565E+03     0.126542006E+04     0.706963390E+01     0.562361627E-01     0.181490773E+04     0.382939677E+00     0.478153682E+03     0.324379626E+04     0.749585037E+05     0.127863192E+03     0.623464883E+04     0.271571402E+03
       49     0.247157854E+00     0.739274827E+05     0.189073136E+05     0.475971440E+05     0.746461737E+04     0.112530253E+03     0.677353394E+05     0.106331653E-02     0.502099514E+05     0.405232822E+04     0.702351725E+05     0.595025379E+02
       50     0.586298635E+03     0.902638733E+02     0.163250809E+04     0.629090465E+03     0.135433141E+03     0.247029133E+04     0.277358920E+05     0.209497851E+04     0.986705521E+05     0.909781057E+04     0.784565085E+05     0.489870147E+03
