       30     0.107796435E+04     0.738290984E-04     0.144661599E-10     0.793596527E+05     0.352425985E+03     0.270180679E+04     0.834611899E+03     0.128089729E+05     0.124909478E+05     0.146355191E+04     0.686639924E+03     0.102343829E-01     0.822901876E+05     0.133509007E+04     0.141146445E+04     0.411120304E+02     0.810016940E+05     0.151218353E-03     0.289397223E+05     0.739256038E+04     0.105840218E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       31     0.533857915E-01     0.789277857E+05     0.417882013E+04     0.236480553E+05     0.155333997E+05     0.162379462E-03     0.404173404E+05     0.211308812E+05     0.848349700E+05     0.194489938E+05     0.165152836E-03     0.754114306E+05     0.945753831E+03     0.225205800E+01     0.301644704E+04     0.395774675E+00     0.571613794E+01     0.295691527E+05     0.575054350E+03     0.484000135E+04     0.195285425E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       32     0.899872229E+04     0.649265204E+01     0.137198012E+05     0.146018943E+04     0.157925665E+05     0.491029179E+04     0.514125971E+05     0.254169940E+04     0.975137489E+05     0.205348433E+01     0.531665838E+05     0.574045609E+04     0.102697250E+04     0.190706737E+05     0.143686668E+04     0.573793836E+05     0.493858910E+05     0.182227603E+04     0.184361790E+05     0.392010020E+05     0.930903387E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       33     0.499560277E+05     0.648468689E+05     0.575443012E+01     0.122916959E+03     0.338888536E+05     0.161288172E+05     0.410938956E+05     0.703942742E+05     0.282331677E-11     0.531422632E+04     0.205745519E+00     0.166531466E+04     0.230312396E+00     0.844803851E+03     0.114378048E+04     0.178224803E+05     0.166977971E+04     0.345921674E+05     0.485192195E+02     0.407309327E+01     0.168131208E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       34     0.229851510E+00     0.218596767E+04     0.195208915E+05     0.367786826E+05     0.175677780E+05     0.683187531E+05     0.259440962E+04     0.749164209E+04     0.294275590E+00     0.571643399E+05     0.604397972E+04     0.133402025E+05     0.388540493E+05     0.114504208E+03     0.555146104E+03     0.296956666E+03     0.385338691E+04     0.115062101E+02     0.803138569E+04     0.274403122E+04     0.504394328E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.179814808E+02     0.173354497E+03     0.408839966E+03     0.169695354E+02     0.590484339E+01     0.978869774E+04     0.283318984E+04     0.374866260E-04     0.400035888E+04     0.526506398E+03     0.968871876E+05     0.507351619E+04     0.472147812E+05     0.181676878E+05     0.439090883E+05     0.222407667E-11     0.427993987E+05     0.480447281E+03     0.346975279E+05     0.155877483E+04     0.456670635E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       36     0.242547113E+04     0.256579412E+05     0.466693393E+05     0.691342441E+05     0.263262268E+02     0.414052947E+04     0.224766803E+05     0.990335814E+02     0.843706302E+04     0.993915816E+05     0.860735907E+00     0.119393210E+04     0.557185199E+05     0.612606651E+02     0.151754073E+03     0.330566894E+03     0.287005313E+05     0.427637851E+05     0.113721075E+05     0.320250581E+01     0.619939889E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       37     0.236486160E+03     0.901542594E+05     0.536072421E+05     0.262592076E+05     0.421260532E+05     0.713475429E+03     0.702920257E+05     0.190906765E+04     0.505764025E+03     0.825875305E+05     0.915228728E+05     0.751114200E+04     0.312005802E+05     0.747742164E+05     0.413923255E+04     0.421440490E+03     0.714542512E+04     0.297788951E+05     0.994353654E-14     0.174747060E+03     0.151618298E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       38     0.586214400E-01     0.329643144E+04     0.354338305E+01     0.199151999E+01     0.424482666E+03     0.146556609E+05     0.354205525E+04     0.105519110E+04     0.118426179E+05     0.784793375E+05     0.368417259E+04     0.749406049E+04     0.152415574E+02     0.294290152E+00     0.222141314E+04     0.851013416E+05     0.727131672E+03     0.492042867E+04     0.380466608E+04     0.290422652E+05     0.149426427E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       39     0.914881182E+05     0.546774383E+05     0.965732477E+05     0.900826877E+05     0.322265550E+03     0.812324820E+03     0.221463962E+04     0.117366519E+04     0.396919882E+05     0.184873138E+05     0.976491914E+04     0.240255171E+05     0.276946428E-01     0.679550636E+02     0.307176488E+05     0.414016533E+05     0.570122245E+04     0.282098367E+04     0.503290156E+04     0.599206759E-06     0.324608756E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       40     0.104344068E+01     0.889069787E-04     0.940303153E+03     0.411750149E+00     0.208971914E+05     0.333263026E+04     0.136594473E+05     0.694465556E+05     0.149104496E+03     0.103056903E+02     0.732408627E+05     0.168624145E+02     0.464775228E+04     0.444215568E+05     0.520550431E+01     0.198672056E+02     0.153436729E+04     0.186276573E+01     0.464838840E-08     0.137075602E+05     0.841322254E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       41     0.631999488E+05     0.240520227E+05     0.179260904E+03     0.106645225E+04     0.102320725E+04     0.428522659E+05     0.752967959E+03     0.124519015E+03     0.634154124E+03     0.203095456E+01     0.263347632E+04     0.304857387E+03     0.977519979E+05     0.476081961E+04     0.245684601E+03     0.448143445E+04     0.108601695E+05     0.246685920E+03     0.364693362E-01     0.432111198E+01     0.406250816E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       42     0.138327399E+05     0.149336847E+04     0.261110379E+03     0.644557834E+03     0.684906062E+04     0.791630005E+04     0.156029378E+04     0.322028691E+04     0.185611690E+04     0.402121351E+04     0.418941767E+03     0.873236059E+03     0.123154059E-02     0.385643851E+05     0.111279482E+03     0.125257431E+05     0.102140148E+04     0.101927233E+03     0.436486301E+05     0.469739743E+04     0.404305816E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       43     0.983922634E+05     0.275230183E+04     0.941692797E+00     0.478082980E+05     0.449913021E+03     0.103317940E+05     0.324870560E-02     0.765144119E+05     0.748327419E+02     0.987655608E+03     0.592434904E+05     0.390896351E+03     0.267645165E+02     0.153097282E+05     0.155620427E+04     0.585066513E+05     0.514002414E+05     0.403608970E+04     0.754633314E+05     0.359353350E+05     0.482334031E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.106102225E+02     0.105555827E+02     0.225723652E+04     0.285532804E+04     0.417180968E+04     0.437514860E+01     0.295976673E+05     0.693425093E+03     0.545231670E+05     0.269042237E+02     0.492755266E+03     0.655569554E+04     0.295278573E+04     0.981527665E+05     0.517516055E+05     0.365277822E+01     0.575415565E+03     0.415898730E+02     0.293120689E+05     0.140268960E+03     0.548920291E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       45     0.243760894E+04     0.165002583E+04     0.140326983E+03     0.318090929E-03     0.111651015E+04     0.222648396E+02     0.103762031E+05     0.819274660E+02     0.601887720E+00     0.438120893E+05     0.295962269E+05     0.733816762E+05     0.311691705E+04     0.484890697E+01     0.131275461E+05     0.152118475E+05     0.427039589E+00     0.861450685E+04     0.206764325E+05     0.159575326E+05     0.624129025E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00
       46     0.261499548E+02     0.504463640E+04     0.712916395E+01     0.857767886E+05     0.163460881E+04     0.831889102E+05     0.118945479E+04     0.324570314E+05     0.863100552E+05     0.123938712E+01     0.618628315E+05     0.201725499E-04     0.973627712E-03     0.182148107E+02     0.596494674E+01     0.228482973E+05     0.821325128E+02     0.205126532E+03     0.298729319E+03     0.203646589E+03     0.184397337E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00
       47     0.895514620E+02     0.201376085E+05     0.140182093E+01     0.281088814E+03     0.740444874E+04     0.130096249E+05     0.812972892E+03     0.201484155E+03     0.539736553E+04     0.473777230E-02     0.720927000E+02     0.820916311E-02     0.347956585E-01     0.138784863E+04     0.848116623E-03     0.121003292E+02     0.109099442E-04     0.236931188E-01     0.314140473E+05     0.341906027E+04     0.684346888E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       48     0.611815986E+05     0.590735357E+05     0.269815181E+05     0.262295616E+04     0.815488103E+04     0.527321126E+01     0.215777698E+05     0.182538433E+05     0.114018414E+04     0.722140643E-05     0.217678578E+04     0.423281253E+05     0.469683336E+05     0.152256623E-02     0.800485390E+05     0.200737779E+05     0.134855999E+04     0.179389789E+05     0.401083223E+05     0.775862865E+04     0.746443842E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       49     0.251357380E+04     0.522273545E+05     0.283472128E+05     0.165004766E+05     0.653022593E+03     0.211298197E+04     0.313914252E+04     0.197024499E+03     0.589323512E+05     0.263464632E+05     0.656618048E+05     0.175006238E+04     0.238656005E+00     0.971860406E-02     0.705152986E+03     0.483030123E-05     0.323685848E+05     0.192878368E+04     0.675077764E+05     0.611533023E+04     0.332229619E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.145384635E+05     0.228834941E+04     0.124250411E+01     0.902067743E+05     0.101448104E+00     0.238951773E-03     0.739843959E+05     0.550443638E+05     0.709670373E+05     0.906058502E+05     0.100738812E+02     0.111457400E+05     0.190610463E+04     0.228579246E+02     0.188021844E+05     0.166567785E+05     0.218434448E+02     0.882994412E+03     0.406569543E+03     0.197364127E+05     0.410551746E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
