       39     0.408626153E+04     0.939273853E+03     0.544574415E+04     0.567443989E+01     0.303379227E+01     0.145024989E+04
       40     0.270824248E+04     0.103047889E+04     0.515376858E+03     0.466762237E+04     0.833740022E+04     0.230333941E+05
       41     0.421940319E+05     0.541769080E+04     0.175529116E+05     0.839662074E+05     0.205016098E-02     0.818062565E+05
       42     0.391700718E+05     0.693481506E+03     0.145009403E+05     0.684569322E+03     0.615612255E+05     0.976645783E+04
       43     0.170911511E+05     0.287220895E+05     0.397606290E+01     0.212757469E-05     0.501269339E+04     0.291735303E+05
       44     0.724207787E+03     0.597285060E+05     0.106845244E+02     0.106041090E+05     0.210498917E+03     0.929777550E+02
       45     0.485152946E+02     0.752311656E+05     0.144559133E+05     0.358882712E+05     0.346585133E+04     0.566179030E+05
       46     0.236296303E+05     0.110175454E+05     0.595596240E+05     0.374204687E+02     0.425065997E+05     0.131014535E+05
       47     0.159137403E-01     0.596353542E+04     0.895610197E+03     0.266420779E+05     0.383332621E+04     0.501440996E+03
       48     0.528033477E+05     0.187483000E+05     0.131436135E+04     0.180599155E+02     0.193501430E+01     0.934478532E+04
       49     0.776771955E+05     0.485295009E+05     0.602551357E+05     0.485244298E+03     0.261233388E+03     0.134678472E+05
       50     0.668347348E+05     0.411646815E-01     0.876105340E+02     0.644938286E+03     0.388833029E+01     0.866719242E+02
